time,CHWS,CHWR,CHW_Flow,CHWP_Hz,CT_Hz,CWS,OA_Temp,RH,SYS_kW,CH_kW,CHWP_kW,CWP_kW,CT_kW
2024-07-11 03:00:00,7.15,12.0,1014.142135623731,50.0,41.19098300562505,28.25980762113533,30.85353172725665,70.65685424949238,478.5611903635399,334.9928332544779,38.28489522908319,33.49928332544779,23.928059518176994
2024-07-11 03:15:00,7.148716729206072,11.97389476155599,1011.111404660392,49.61177143234622,41.41221474770753,28.229813332935695,30.85562377746586,70.65685424949238,478.69374266479514,335.0856198653566,38.29549941318361,33.50856198653566,23.93468713323976
2024-07-11 03:30:00,7.14488887394336,11.948236190979497,1007.6536686473017,49.25,41.69098300562505,28.19283628290596,30.85771582767506,70.65685424949238,478.82629496605034,335.17840647623524,38.30610359728403,33.51784064762353,23.941314748302517
2024-07-11 03:45:00,7.138581929876693,11.923463313526982,1003.9018064403226,48.93933982822018,42.0,28.15,30.85980787788427,70.65685424949238,478.9588472673056,335.2711930871139,38.31670778138445,33.5271193087114,23.947942363365282
2024-07-11 04:00:00,7.129903810567666,11.9,1000.0,48.70096189432334,42.30901699437495,28.1026060429977,31.497574418485033,69.0,482.9054465109102,338.03381255763713,38.63243572087282,33.80338125576372,24.145272325545513
2024-07-11 04:15:00,7.119003001043685,11.878247714198256,996.0981935596774,48.5511112605664,42.58778525229247,28.05209445330008,31.49966646869424,69.0,483.0379988121654,338.1265991685158,38.643039904973236,33.81265991685158,24.151899940608274
2024-07-11 04:30:00,7.106066017177982,11.85857864376269,992.3463313526983,48.5,42.80901699437495,28.0,31.501758518903443,69.0,483.1705511134207,338.2193857793945,38.65364408907366,33.82193857793945,24.158527555671036
2024-07-11 04:45:00,7.091314214351308,11.841329331941752,988.888595339608,48.5511112605664,42.951056516295154,27.94790554669992,31.50385056911265,69.0,483.30310341467583,338.3121723902731,38.66424827317407,33.83121723902731,24.165155170733794
2024-07-11 05:00:00,7.075,11.826794919243111,985.857864376269,48.70096189432334,43.0,27.8973939570023,31.905544309340375,67.07055236082016,485.8332658560422,340.0832860992295,38.86666126848338,34.008328609922955,24.291663292802113
2024-07-11 05:15:00,7.057402514854764,11.815224093497743,983.3706077539491,48.93933982822018,42.951056516295154,27.85,31.90763635954958,67.07055236082016,485.9658181572975,340.17607271010826,38.8772654525838,34.01760727101083,24.298290907864878
2024-07-11 05:30:00,7.038822856765378,11.806814834742186,981.5224093497743,49.25,42.80901699437495,27.80716371709404,31.909728409758785,67.07055236082016,486.09837045855267,340.26885932098685,38.887869636684215,34.026885932098686,24.304918522927636
2024-07-11 05:45:00,7.019578928833008,11.801711027725238,980.3842943919354,49.61177143234622,42.58778525229248,27.770186667064305,31.91182045996799,67.07055236082016,486.230922759808,340.36164593186555,38.89847382078464,34.03616459318656,24.3115461379904
2024-07-11 06:00:00,7.0,11.8,980.0,50.0,42.30901699437495,27.74019237886467,32.05020920502092,65.0,487.1812552301255,341.02687866108784,38.97450041841004,34.10268786610879,24.359062761506276
2024-07-11 06:15:00,6.980421071166992,11.801711027725238,980.3842943919354,50.38822856765378,42.0,27.718092213764226,32.05230125523013,65.0,487.31380753138075,341.1196652719665,38.98510460251046,34.11196652719666,24.365690376569038
2024-07-11 06:30:00,6.961177143234622,11.806814834742186,981.5224093497743,50.75,41.69098300562505,27.70455767409634,32.05439330543933,65.0,487.44635983263606,341.21245188284524,38.995708786610884,34.121245188284526,24.372317991631803
2024-07-11 06:45:00,6.942597485145236,11.815224093497743,983.3706077539491,51.06066017177982,41.41221474770753,27.7,32.05648535564853,65.0,487.57891213389115,341.3052384937238,39.00631297071129,34.13052384937238,24.378945606694558
2024-07-11 07:00:00,6.925,11.826794919243111,985.857864376269,51.29903810567666,41.19098300562505,27.70455767409634,31.922280711014015,62.929447639179834,486.8936842660841,340.82557898625885,38.95149474128673,34.08255789862589,24.344684213304205
2024-07-11 07:15:00,6.908685785648692,11.841329331941752,988.888595339608,51.4488887394336,41.048943483704846,27.718092213764226,31.92437276122322,62.929447639179834,487.02623656733925,340.91836559713744,38.96209892538714,34.09183655971375,24.351311828366963
2024-07-11 07:30:00,6.893933982822018,11.85857864376269,992.3463313526981,51.5,41.0,27.74019237886467,31.926464811432425,62.929447639179834,487.1587888685945,341.01115220801614,38.97270310948756,34.10111522080162,24.35793944342973
2024-07-11 07:45:00,6.880996998956315,11.878247714198256,996.0981935596774,51.4488887394336,41.048943483704846,27.770186667064305,31.92855686164163,62.929447639179834,487.2913411698498,341.10393881889485,38.983307293587984,34.110393881889486,24.36456705849249
2024-07-11 08:00:00,6.870096189432334,11.9,1000.0,51.29903810567666,41.19098300562505,27.80716371709404,31.531047221832313,61.0,485.02628333099386,339.51839833169566,38.80210266647951,33.95183983316957,24.251314166549694
2024-07-11 08:15:00,6.861418070123307,11.923463313526982,1003.9018064403226,51.06066017177982,41.41221474770752,27.85,31.53313927204152,61.0,485.15883563224907,339.6111849425743,38.81270685057993,33.96111849425744,24.257941781612455
2024-07-11 08:30:00,6.85511112605664,11.948236190979497,1007.6536686473019,50.75,41.69098300562505,27.8973939570023,31.535231322250723,61.0,485.2913879335043,339.703971553453,38.823311034680344,33.9703971553453,24.264569396675217
2024-07-11 08:45:00,6.851283270793928,11.97389476155599,1011.111404660392,50.38822856765378,42.0,27.94790554669992,31.53732337245993,61.0,485.4239402347595,339.79675816433166,38.83391521878076,33.97967581643317,24.27119701173798
2024-07-11 09:00:00,6.85,12.0,1014.142135623731,50.0,42.30901699437495,28.0,30.90374093227757,59.34314575050762,481.7424455936654,337.21971191556577,38.53939564749324,33.721971191556584,24.08712227968327
2024-07-11 09:15:00,6.851283270793928,12.02610523844401,1016.6293922460509,49.61177143234622,42.58778525229247,28.05209445330008,30.90583298248678,59.34314575050762,481.8749978949206,337.3124985264444,38.54999983159365,33.731249852644446,24.093749894746033
2024-07-11 09:30:00,6.85511112605664,12.051763809020503,1018.4775906502257,49.25,42.80901699437495,28.1026060429977,30.90792503269598,59.34314575050762,482.0075501961759,337.4052851373231,38.560604015694075,33.740528513732315,24.100377509808794
2024-07-11 09:45:00,6.861418070123307,12.076536686473018,1019.6157056080646,48.93933982822018,42.951056516295154,28.15,30.91001708290519,59.34314575050762,482.1401024974311,337.49807174820177,38.57120819979449,33.74980717482018,24.107005124871556
2024-07-11 10:00:00,6.870096189432334,12.1,1020.0,48.70096189432334,43.0,28.19283628290596,30.0836820083682,58.07179676972449,477.3020920502092,334.1114644351464,38.18416736401674,33.411146443514646,23.86510460251046
2024-07-11 10:15:00,6.880996998956315,12.121752285801744,1019.6157056080646,48.5511112605664,42.951056516295154,28.22981333293569,30.085774058577407,58.07179676972449,477.43464435146444,334.2042510460251,38.19477154811715,33.420425104602515,23.871732217573225
2024-07-11 10:30:00,6.893933982822018,12.14142135623731,1018.4775906502257,48.5,42.80901699437495,28.25980762113533,30.08786610878661,58.07179676972449,477.5671966527196,334.2970376569037,38.20537573221757,33.42970376569038,23.87835983263598
2024-07-11 10:45:00,6.908685785648692,12.158670668058248,1016.6293922460509,48.5511112605664,42.58778525229248,28.281907786235774,30.089958158995817,58.07179676972449,477.6997489539749,334.3898242677824,38.21597991631799,33.438982426778246,23.884987447698748
2024-07-11 11:00:00,6.925,12.173205080756887,1014.142135623731,48.70096189432334,42.30901699437495,28.29544232590366,29.127326389615103,57.27259338968746,472.04395833769064,330.43077083638343,37.76351666701525,33.043077083638345,23.602197916884535
2024-07-11 11:15:00,6.942597485145237,12.184775906502257,1011.111404660392,48.93933982822018,42.0,28.3,29.12941843982431,57.27259338968746,472.1765106389458,330.523557447262,37.77412085111566,33.052355744726206,23.60882553194729
2024-07-11 11:30:00,6.961177143234622,12.193185165257814,1007.6536686473019,49.25,41.69098300562505,28.29544232590366,29.131510490033513,57.27259338968746,472.30906294020116,330.6163440581408,37.78472503521609,33.06163440581408,23.615453147010058
2024-07-11 11:45:00,6.980421071166992,12.198288972274762,1003.9018064403226,49.61177143234622,41.41221474770752,28.281907786235774,29.13360254024272,57.27259338968746,472.44161524145625,330.7091306690194,37.7953292193165,33.07091306690194,23.622080762072812
2024-07-11 12:00:00,7.0,12.2,1000.0,50.0,41.19098300562505,28.25980762113533,28.10041841004184,57.0,466.36251046025103,326.4537573221757,37.30900083682008,32.64537573221757,23.318125523012554
2024-07-11 12:15:00,7.019578928833008,12.198288972274762,996.0981935596775,50.38822856765378,41.048943483704846,28.229813332935695,28.102510460251047,57.0,466.4950627615063,326.5465439330544,37.319605020920505,32.65465439330544,23.324753138075316
2024-07-11 12:30:00,7.038822856765378,12.193185165257814,992.3463313526983,50.75,41.0,28.19283628290596,28.10460251046025,57.0,466.62761506276144,326.639330543933,37.330209205020914,32.663933054393304,23.331380753138074
2024-07-11 12:45:00,7.057402514854763,12.184775906502258,988.888595339608,51.06066017177982,41.048943483704846,28.15,28.106694560669457,57.0,466.7601673640168,326.73211715481176,37.340813389121344,32.67321171548118,23.338008368200843
2024-07-11 13:00:00,7.075,12.173205080756889,985.857864376269,51.29903810567666,41.19098300562505,28.1026060429977,27.073510430468577,57.27259338968745,460.6810625828115,322.47674380796803,36.85448500662492,32.24767438079681,23.034053129140574
2024-07-11 13:15:00,7.091314214351308,12.158670668058248,983.3706077539491,51.4488887394336,41.41221474770753,28.05209445330008,27.075602480677784,57.27259338968745,460.8136148840667,322.5695304188467,36.865089190725335,32.25695304188467,23.040680744203335
2024-07-11 13:30:00,7.106066017177982,12.14142135623731,981.5224093497743,51.5,41.69098300562505,28.0,27.077694530886987,57.27259338968745,460.94616718532194,322.66231702972533,36.87569337482576,32.26623170297254,23.047308359266097
2024-07-11 13:45:00,7.119003001043685,12.121752285801744,980.3842943919354,51.4488887394336,42.0,27.94790554669992,27.079786581096194,57.27259338968745,461.0787194865771,322.7551036406039,36.88629755892617,32.2755103640604,23.053935974328855
2024-07-11 14:00:00,7.129903810567666,12.1,980.0,51.29903810567666,42.30901699437495,27.8973939570023,26.11715481171548,58.071796769724486,455.4229288702929,318.796050209205,36.43383430962343,31.879605020920504,22.771146443514645
2024-07-11 14:15:00,7.138581929876693,12.076536686473018,980.3842943919354,51.06066017177982,42.58778525229247,27.85,26.119246861924687,58.071796769724486,455.55548117154814,318.88883682008367,36.44443849372385,31.888883682008373,22.777774058577407
2024-07-11 14:30:00,7.14488887394336,12.051763809020503,981.5224093497743,50.75,42.80901699437495,27.80716371709404,26.12133891213389,58.071796769724486,455.68803347280334,318.9816234309623,36.45504267782427,31.898162343096235,22.78440167364017
2024-07-11 14:45:00,7.148716729206072,12.02610523844401,983.3706077539491,50.38822856765378,42.951056516295154,27.77018666706431,26.123430962343097,58.071796769724486,455.8205857740586,319.074410041841,36.46564686192469,31.907441004184104,22.79102928870293
2024-07-11 15:00:00,7.15,12.0,985.857864376269,50.00000000000001,43.0,27.74019237886467,25.297095887806112,59.34314575050762,450.98257532683664,315.68780272878564,36.07860602614693,31.568780272878566,22.549128766341834
2024-07-11 15:15:00,7.148716729206072,11.97389476155599,988.888595339608,49.61177143234622,42.951056516295154,27.718092213764226,25.29918793801532,59.34314575050762,451.11512762809195,315.78058933966435,36.08921021024736,31.57805893396644,22.5557563814046
2024-07-11 15:30:00,7.14488887394336,11.948236190979497,992.3463313526981,49.25,42.80901699437495,27.70455767409634,25.301279988224522,59.34314575050762,451.2476799293471,315.87337595054294,36.09981439434777,31.5873375950543,22.562383996467357
2024-07-11 15:45:00,7.138581929876693,11.923463313526982,996.0981935596774,48.93933982822018,42.58778525229247,27.7,25.30337203843373,59.34314575050762,451.3802322306024,315.9661625614217,36.1104185784482,31.596616256142173,22.569011611530122
2024-07-11 16:00:00,7.129903810567666,11.9,1000.0,48.70096189432334,42.30901699437495,27.70455767409634,24.669789598251366,61.0,447.6987375895082,313.38911631265574,35.81589900716066,31.338911631265578,22.38493687947541
2024-07-11 16:15:00,7.119003001043685,11.878247714198256,1003.9018064403225,48.5511112605664,42.0,27.718092213764226,24.671881648460573,61.0,447.8312898907634,313.48190292353434,35.826503191261075,31.34819029235344,22.391564494538173
2024-07-11 16:30:00,7.106066017177982,11.85857864376269,1007.6536686473017,48.5,41.69098300562505,27.74019237886467,24.673973698669776,61.0,447.9638421920187,313.5746895344131,35.8371073753615,31.357468953441312,22.398192109600938
2024-07-11 16:45:00,7.091314214351308,11.841329331941752,1011.111404660392,48.551111260566394,41.41221474770753,27.770186667064305,24.676065748878983,61.0,448.09639449327386,313.6674761452917,35.84771155946191,31.366747614529174,22.404819724663696
2024-07-11 17:00:00,7.075,11.826794919243111,1014.142135623731,48.70096189432334,41.19098300562505,27.80716371709404,24.278556109069665,62.929447639179834,445.831336654418,312.08193565809256,35.66650693235344,31.208193565809264,22.291566832720903
2024-07-11 17:15:00,7.057402514854764,11.815224093497743,1016.6293922460509,48.93933982822018,41.048943483704846,27.85,24.280648159278872,62.929447639179834,445.9638889556732,312.1747222689712,35.67711111645386,31.21747222689713,22.29819444778366
2024-07-11 17:30:00,7.038822856765378,11.806814834742186,1018.4775906502257,49.25,41.0,27.8973939570023,24.282740209488075,62.929447639179834,446.0964412569285,312.2675088798499,35.68771530055428,31.226750887984995,22.304822062846426
2024-07-11 17:45:00,7.019578928833008,11.801711027725238,1019.6157056080646,49.611771432346224,41.048943483704846,27.94790554669992,24.284832259697282,62.929447639179834,446.22899355818373,312.3602954907286,35.6983194846547,31.236029549072864,22.311449677909188
2024-07-11 18:00:00,7.0,11.8,1020.0,50.0,41.19098300562505,28.0,24.15062761506276,65.0,445.5437656903766,311.8806359832636,35.64350125523013,31.188063598326362,22.27718828451883
2024-07-11 18:15:00,6.980421071166992,11.801711027725238,1019.6157056080646,50.388228567653776,41.41221474770752,28.05209445330008,24.152719665271967,65.0,445.67631799163183,311.9734225941423,35.65410543933055,31.19734225941423,22.283815899581594
2024-07-11 18:30:00,6.961177143234622,11.806814834742186,1018.4775906502257,50.75,41.69098300562505,28.1026060429977,24.15481171548117,65.0,445.808870292887,312.06620920502087,35.66470962343096,31.206620920502093,22.290443514644352
2024-07-11 18:45:00,6.942597485145236,11.815224093497743,1016.6293922460509,51.06066017177982,42.0,28.15,24.156903765690377,65.0,445.94142259414224,312.1589958158996,35.67531380753138,31.21589958158996,22.297071129707113
2024-07-11 19:00:00,6.925,11.826794919243111,1014.142135623731,51.29903810567666,42.30901699437494,28.19283628290596,24.295292510743305,67.07055236082016,446.89175506445986,312.82422854512185,35.75134040515679,31.282422854512195,22.344587753222996
2024-07-11 19:15:00,6.908685785648692,11.841329331941752,1011.111404660392,51.4488887394336,42.58778525229248,28.229813332935695,24.297384560952512,67.07055236082016,447.02430736571506,312.9170151560005,35.761944589257205,31.291701515600057,22.351215368285754
2024-07-11 19:30:00,6.893933982822018,11.85857864376269,1007.6536686473019,51.5,42.80901699437495,28.25980762113533,24.299476611161715,67.07055236082016,447.15685966697026,313.00980176687915,35.77254877335762,31.300980176687922,22.357842983348515
2024-07-11 19:45:00,6.880996998956315,11.878247714198256,1003.9018064403226,51.448888739433606,42.951056516295154,28.281907786235774,24.301568661370922,67.07055236082016,447.2894119682255,313.10258837775785,35.78315295745804,31.31025883777579,22.364470598411277
2024-07-11 20:00:00,6.870096189432334,11.9,1000.0,51.29903810567666,43.0,28.29544232590366,24.70326240159865,69.0,449.8195744095919,314.87370208671433,35.98556595276735,31.487370208671436,22.490978720479596
2024-07-11 20:15:00,6.861418070123307,11.923463313526982,996.0981935596775,51.06066017177982,42.951056516295154,28.3,24.705354451807853,69.0,449.95212671084715,314.966488697593,35.996170136867775,31.496648869759305,22.497606335542358
2024-07-11 20:30:00,6.85511112605664,11.948236190979495,992.3463313526983,50.75000000000001,42.80901699437495,28.29544232590366,24.70744650201706,69.0,450.0846790121023,315.05927530847157,36.006774320968184,31.505927530847163,22.504233950605116
2024-07-11 20:45:00,6.851283270793928,11.97389476155599,988.888595339608,50.388228567653776,42.58778525229247,28.281907786235774,24.709538552226263,69.0,450.21723131335756,315.1520619193503,36.017378505068606,31.515206191935032,22.51086156566788
2024-07-11 21:00:00,6.85,12.0,985.857864376269,50.0,42.30901699437495,28.25980762113533,25.347305092827032,70.65685424949238,454.1638305569622,317.9146813898735,36.333106444556975,31.791468138987355,22.70819152784811
2024-07-11 21:15:00,6.851283270793928,12.02610523844401,983.3706077539491,49.61177143234622,42.0,28.229813332935695,25.349397143036235,70.65685424949238,454.2963828582174,318.00746800075217,36.34371062865739,31.80074680007522,22.71481914291087
2024-07-11 21:30:00,6.85511112605664,12.051763809020503,981.5224093497743,49.25,41.69098300562506,28.19283628290596,25.351489193245442,70.65685424949238,454.4289351594727,318.1002546116309,36.35431481275781,31.810025461163093,22.721446757973638
2024-07-11 21:45:00,6.861418070123307,12.076536686473018,980.3842943919354,48.939339828220184,41.41221474770753,28.150000000000002,25.353581243454645,70.65685424949238,454.56148746072785,318.19304122250946,36.36491899685823,31.81930412225095,22.728074373036392
2024-07-11 22:00:00,6.870096189432334,12.1,980.0,48.70096189432334,41.19098300562506,28.102606042997703,26.184100418410043,71.9282032302755,459.66460251046027,321.7652217573222,36.77316820083682,32.176522175732224,22.983230125523015
2024-07-11 22:15:00,6.880996998956315,12.121752285801744,980.3842943919354,48.5511112605664,41.048943483704846,28.05209445330008,26.186192468619247,71.9282032302755,459.7971548117154,321.8580083682008,36.78377238493724,32.185800836820086,22.989857740585773
2024-07-11 22:30:00,6.893933982822018,12.14142135623731,981.5224093497743,48.5,41.0,28.0,26.188284518828453,71.9282032302755,459.92970711297073,321.9507949790795,36.79437656903766,32.195079497907955,22.996485355648538
2024-07-11 22:45:00,6.908685785648692,12.158670668058248,983.3706077539491,48.551111260566394,41.048943483704846,27.94790554669992,26.190376569037657,71.9282032302755,460.06225941422593,322.04358158995814,36.804980753138075,32.20435815899582,23.0031129707113
2024-07-11 23:00:00,6.925,12.173205080756887,985.857864376269,48.70096189432334,41.19098300562505,27.8973939570023,27.157192438836777,72.72740661031254,465.9831546330206,326.1882082431144,37.27865237064165,32.61882082431145,23.299157731651032
2024-07-11 23:15:00,6.942597485145236,12.184775906502257,988.888595339608,48.93933982822018,41.41221474770752,27.85,27.15928448904598,72.72740661031254,466.11570693427586,326.2809948539931,37.28925655474207,32.62809948539931,23.305785346713794
2024-07-11 23:30:00,6.961177143234622,12.193185165257814,992.3463313526983,49.25,41.69098300562506,27.80716371709404,27.161376539255187,72.72740661031254,466.24825923553107,326.37378146487174,37.29986073884248,32.63737814648718,23.312412961776555
2024-07-11 23:45:00,6.980421071166992,12.198288972274762,996.0981935596774,49.611771432346224,42.0,27.77018666706431,27.16346858946439,72.72740661031254,466.3808115367863,326.4665680757504,37.310464922942906,32.64665680757505,23.319040576839317
2024-07-12 00:00:00,7.0,12.2,1000.0,50.0,42.30901699437494,27.74019237886467,28.200836820083683,73.0,472.7250209205022,330.9075146443515,37.818001673640175,33.09075146443516,23.63625104602511
2024-07-12 00:15:00,7.019578928833008,12.198288972274762,1003.9018064403225,50.388228567653776,42.58778525229247,27.718092213764226,28.202928870292887,73.0,472.85757322175726,331.00030125523006,37.828605857740584,33.10003012552301,23.642878661087863
2024-07-12 00:30:00,7.038822856765378,12.193185165257814,1007.6536686473017,50.75,42.80901699437494,27.70455767409634,28.205020920502093,73.0,472.9901255230125,331.09308786610876,37.839210041841,33.10930878661088,23.64950627615063
2024-07-12 00:45:00,7.057402514854764,12.184775906502257,1011.111404660392,51.06066017177982,42.951056516295154,27.7,28.207112970711297,73.0,473.1226778242677,331.1858744769874,37.84981422594142,33.118587447698744,23.656133891213386
2024-07-12 01:00:00,7.075,12.173205080756887,1014.142135623731,51.29903810567666,43.0,27.70455767409634,29.244481201330586,72.72740661031254,479.4668872079835,335.62682104558843,38.357350976638685,33.56268210455885,23.973344360399178
2024-07-12 01:15:00,7.091314214351308,12.158670668058248,1016.6293922460509,51.4488887394336,42.951056516295154,27.718092213764226,29.24657325153979,72.72740661031254,479.5994395092388,335.71960765646713,38.3679551607391,33.571960765646715,23.97997197546194
2024-07-12 01:30:00,7.106066017177982,12.14142135623731,1018.4775906502257,51.5,42.80901699437495,27.74019237886467,29.248665301748996,72.72740661031254,479.731991810494,335.8123942673458,38.378559344839516,33.581239426734584,23.9865995905247
2024-07-12 01:45:00,7.119003001043685,12.121752285801744,1019.6157056080646,51.448888739433606,42.58778525229248,27.770186667064305,29.2507573519582,72.72740661031254,479.86454411174924,335.9051808782244,38.38916352893994,33.59051808782245,23.993227205587463
2024-07-12 02:00:00,7.129903810567666,12.1,1020.0,51.29903810567666,42.30901699437495,27.80716371709404,30.217573221757323,71.92820323027551,485.7854393305439,340.04980753138074,38.862835146443516,34.00498075313808,24.289271966527195
2024-07-12 02:15:00,7.138581929876693,12.076536686473018,1019.6157056080646,51.06066017177982,42.0,27.85,30.219665271966527,71.92820323027551,485.91799163179917,340.1425941422594,38.87343933054393,34.01425941422595,24.29589958158996
2024-07-12 02:30:00,7.14488887394336,12.051763809020505,1018.4775906502257,50.75,41.69098300562505,27.8973939570023,30.221757322175733,71.92820323027551,486.0505439330544,340.2353807531381,38.884043514644354,34.023538075313816,24.302527196652722
2024-07-12 02:45:00,7.148716729206072,12.02610523844401,1016.6293922460509,50.38822856765378,41.41221474770753,27.94790554669992,30.223849372384937,71.92820323027551,486.18309623430963,340.32816736401674,38.89464769874477,34.03281673640168,24.309154811715484
2024-07-12 03:00:00,7.15,12.0,1014.142135623731,50.0,41.19098300562505,28.0,31.054368547340335,70.65685424949238,491.286211284042,343.90034789882935,39.30289690272336,34.39003478988295,24.564310564202103
2024-07-12 03:15:00,7.148716729206072,11.97389476155599,1011.111404660392,49.611771432346224,41.048943483704846,28.05209445330008,31.05646059754954,70.65685424949238,491.4187635852972,343.993134509708,39.31350108682378,34.39931345097081,24.57093817926486
2024-07-12 03:30:00,7.14488887394336,11.948236190979495,1007.6536686473017,49.25,41.0,28.1026060429977,31.058552647758745,70.65685424949238,491.55131588655246,344.0859211205867,39.3241052709242,34.40859211205868,24.577565794327626
2024-07-12 03:45:00,7.138581929876693,11.923463313526982,1003.9018064403226,48.93933982822018,41.048943483704846,28.15,31.06064469796795,70.65685424949238,491.6838681878077,344.1787077314654,39.334709455024615,34.41787077314655,24.584193409390387
2024-07-12 04:00:00,7.129903810567666,11.9,1000.0,48.70096189432334,41.19098300562505,28.19283628290596,31.698411238568717,69.0,495.63046743141234,346.9413272019886,39.65043739451299,34.694132720198866,24.781523371570618
2024-07-12 04:15:00,7.119003001043685,11.878247714198256,996.0981935596775,48.5511112605664,41.41221474770753,28.22981333293569,31.70050328877792,69.0,495.7630197326675,347.03411381286725,39.6610415786134,34.70341138128673,24.788150986633376
2024-07-12 04:30:00,7.106066017177982,11.85857864376269,992.3463313526983,48.5,41.69098300562505,28.25980762113533,31.702595338987127,69.0,495.89557203392275,347.1269004237459,39.67164576271382,34.7126900423746,24.794778601696137
2024-07-12 04:45:00,7.091314214351308,11.841329331941752,988.888595339608,48.5511112605664,42.00000000000001,28.281907786235774,31.70468738919633,69.0,496.02812433517795,347.21968703462454,39.68224994681424,34.72196870346246,24.8014062167589
2024-07-12 05:00:00,7.075,11.826794919243111,985.857864376269,48.70096189432334,42.30901699437494,28.29544232590366,32.10638112942406,67.07055236082016,498.5582867765444,348.990800743581,39.88466294212355,34.89908007435811,24.92791433882722
2024-07-12 05:15:00,7.057402514854764,11.815224093497743,983.3706077539491,48.93933982822018,42.58778525229248,28.3,32.108473179633265,67.07055236082016,498.6908390777996,349.08358735445967,39.89526712622397,34.90835873544597,24.93454195388998
2024-07-12 05:30:00,7.038822856765378,11.806814834742186,981.5224093497743,49.25,42.80901699437494,28.29544232590366,32.110565229842464,67.07055236082016,498.8233913790548,349.1763739653383,39.905871310324386,34.91763739653384,24.94116956895274
2024-07-12 05:45:00,7.019578928833008,11.801711027725238,980.3842943919354,49.61177143234622,42.951056516295154,28.281907786235774,32.11265728005167,67.07055236082016,498.95594368031,349.26916057621696,39.9164754944248,34.9269160576217,24.9477971840155
2024-07-12 06:00:00,7.0,11.8,980.0,49.99999999999999,43.0,28.259807621135334,32.2510460251046,65.0,499.90627615062755,349.93439330543924,39.9925020920502,34.99343933054393,24.995313807531378
2024-07-12 06:15:00,6.980421071166992,11.801711027725238,980.3842943919354,50.38822856765378,42.951056516295154,28.229813332935695,32.25313807531381,65.0,500.0388284518829,350.027179916318,40.00310627615063,35.002717991631805,25.001941422594147
2024-07-12 06:30:00,6.961177143234622,11.806814834742186,981.5224093497743,50.75,42.80901699437494,28.19283628290596,32.25523012552301,65.0,500.171380753138,350.1199665271966,40.01371046025104,35.01199665271967,25.0085690376569
2024-07-12 06:45:00,6.942597485145237,11.815224093497742,983.3706077539491,51.060660171779816,42.58778525229248,28.15,32.25732217573222,65.0,500.3039330543933,350.2127531380753,40.02431464435147,35.021275313807536,25.015196652719666
