timestamp,chw_supply_temp,chw_return_temp,chw_flow_lpm,chwp_freq,ct_freq,cw_supply_temp,outdoor_temp,outdoor_rh,total_power,ch_kw,chwp_kw,cwp_kw,ct_kw,chw_delta_t,q_delivered_kw,system_kw_per_rt,chiller_plr,is_steady
2024-07-11 04:45:00,7.091314214351308,11.841329331941752,988.888595339608,48.5511112605664,42.951056516295154,27.94790554669992,31.50385056911265,69.0,483.30310341467583,338.3121723902731,38.66424827317407,33.83121723902731,24.165155170733797,4.750015117590444,327.71048274190315,5.186825274820757,1.3532486895610922,True
2024-07-11 05:00:00,7.075,11.826794919243111,985.857864376269,48.70096189432334,43.0,27.8973939570023,31.90554430934037,67.07055236082016,485.8332658560422,340.0832860992295,38.86666126848338,34.008328609922955,24.291663292802117,4.751794919243111,326.82853534815564,5.228048995769374,1.360333144396918,True
2024-07-11 05:15:00,7.057402514854764,11.815224093497743,983.3706077539492,48.93933982822018,42.951056516295154,27.85,31.90763635954958,67.07055236082016,485.9658181572975,340.17607271010826,38.8772654525838,34.01760727101083,24.29829090786488,4.75782157864298,326.4174357068626,5.23606154419429,1.360704290840433,True
2024-07-11 05:30:00,7.038822856765378,11.806814834742186,981.5224093497744,49.25,42.80901699437495,27.80716371709404,31.909728409758785,67.07055236082016,486.0983704585527,340.26885932098685,38.887869636684215,34.026885932098686,24.30491852292764,4.767991977976807,326.5003936182972,5.236158982709792,1.3610754372839473,True
2024-07-11 05:45:00,7.019578928833008,11.801711027725238,980.3842943919354,49.61177143234622,42.58778525229248,27.770186667064305,31.91182045996799,67.07055236082016,486.230922759808,340.36164593186555,38.89847382078464,34.03616459318656,24.3115461379904,4.78213209889223,327.0889612281629,5.228162237347326,1.3614465837274623,True
2024-07-11 06:00:00,7.0,11.8,980.0,50.0,42.30901699437495,27.74019237886467,32.05020920502092,65.0,487.1812552301255,341.02687866108784,38.97450041841004,34.10268786610879,24.35906276150628,4.800000000000001,328.18240000000003,5.220927370402408,1.3641075146443513,True
2024-07-11 06:15:00,6.980421071166992,11.801711027725238,980.3842943919354,50.38822856765378,42.0,27.718092213764223,32.05230125523013,65.0,487.3138075313808,341.1196652719665,38.98510460251046,34.11196652719666,24.36569037656904,4.821289956558246,329.7672860261885,5.19724888948432,1.3644786610878659,True
2024-07-11 06:30:00,6.961177143234622,11.806814834742186,981.5224093497744,50.75,41.69098300562505,27.70455767409634,32.05439330543933,65.0,487.44635983263606,341.21245188284524,38.99570878661088,34.121245188284526,24.372317991631803,4.845637691507564,331.8173815972331,5.166543233145917,1.364849807531381,True
2024-07-11 06:45:00,6.942597485145236,11.815224093497743,983.3706077539492,51.06066017177982,41.41221474770753,27.7,32.05648535564853,65.0,487.5789121338912,341.3052384937238,39.00631297071129,34.13052384937238,24.37894560669456,4.872626608352507,334.293805760807,5.129664398274478,1.3652209539748952,True
2024-07-11 07:00:00,6.925,11.826794919243111,985.857864376269,51.29903810567666,41.19098300562505,27.70455767409634,31.92228071101401,62.92944763917984,486.8936842660841,340.82557898625885,38.95149474128673,34.08255789862589,24.344684213304205,4.901794919243112,337.1455378988533,5.07912724645804,1.3633023159450355,True
2024-07-11 07:15:00,6.908685785648692,11.841329331941752,988.888595339608,51.4488887394336,41.048943483704846,27.718092213764223,31.92437276122322,62.92944763917984,487.02623656733925,340.91836559713744,38.96209892538714,34.09183655971375,24.351311828366963,4.93264354629306,340.31028485850976,5.033263319442401,1.3636734623885498,True
2024-07-11 07:30:00,6.893933982822018,11.85857864376269,992.346331352698,51.5,41.0,27.74019237886467,31.926464811432425,62.92944763917984,487.1587888685945,341.01115220801614,38.97270310948756,34.10111522080162,24.35793944342973,4.964644660940673,343.7157331557872,4.9847513371588565,1.3640446088320646,True
2024-07-11 07:45:00,6.880996998956315,11.878247714198256,996.0981935596774,51.4488887394336,41.048943483704846,27.770186667064305,31.92855686164163,62.92944763917984,487.2913411698498,341.10393881889485,38.983307293587984,34.110393881889486,24.36456705849249,4.997250715241941,347.28119315282726,4.9349163752157805,1.3644157552755793,True
2024-07-11 08:00:00,6.870096189432334,11.9,1000.0,51.29903810567666,41.19098300562505,27.80716371709404,31.531047221832317,61.0,485.02628333099386,339.51839833169566,38.80210266647951,33.95183983316957,24.25131416654969,5.029903810567666,350.91962251727085,4.861048881332223,1.3580735933267827,True
2024-07-11 08:15:00,6.861418070123307,11.923463313526982,1003.9018064403226,51.06066017177982,41.41221474770752,27.85,31.53313927204152,61.0,485.15883563224907,339.6111849425743,38.81270685057993,33.96111849425744,24.257941781612452,5.062045243403675,354.53999300452654,4.8127253866585225,1.3584447397702972,True
2024-07-11 08:30:00,6.85511112605664,11.948236190979497,1007.653668647302,50.75,41.69098300562505,27.8973939570023,31.535231322250723,61.0,485.2913879335043,339.703971553453,38.82331103468034,33.9703971553453,24.264569396675217,5.093125064922857,358.049939521905,4.766848483876694,1.358815886213812,True
2024-07-11 08:45:00,6.851283270793928,11.97389476155599,1011.111404660392,50.38822856765378,42.0,27.94790554669992,31.53732337245993,61.0,485.4239402347595,339.79675816433166,38.83391521878076,33.97967581643317,24.27119701173798,5.122611490762061,361.3586057867832,4.724492430693599,1.3591870326573265,True
2024-07-11 09:00:00,6.85,12.0,1014.142135623731,50.0,42.30901699437495,28.0,30.90374093227757,59.34314575050762,481.7424455936654,337.21971191556577,38.53939564749324,33.721971191556584,24.08712227968327,5.15,364.3795790927138,4.649789061647227,1.348878847662263,True
2024-07-11 09:15:00,6.851283270793928,12.02610523844401,1016.6293922460508,49.61177143234622,42.58778525229247,28.05209445330008,30.90583298248678,59.34314575050762,481.8749978949206,337.3124985264444,38.54999983159365,33.731249852644446,24.093749894746036,5.174821967650082,367.0337900772973,4.617434180214091,1.3492499941057776,True
2024-07-11 09:30:00,6.85511112605664,12.051763809020503,1018.4775906502256,49.25,42.80901699437495,28.1026060429977,30.90792503269598,59.34314575050762,482.0075501961759,337.4052851373231,38.56060401569408,33.740528513732315,24.100377509808794,5.1966526829638635,369.2522439417768,4.590955320794883,1.3496211405492924,True
2024-07-11 09:45:00,6.861418070123307,12.076536686473018,1019.6157056080646,48.93933982822018,42.951056516295154,28.15,30.91001708290519,59.34314575050762,482.1401024974311,337.49807174820177,38.57120819979449,33.74980717482018,24.10700512487156,5.215118616349711,370.9784487509124,4.5708497250793325,1.3499922869928072,True
2024-07-11 10:00:00,6.870096189432334,12.1,1020.0,48.70096189432334,43.0,28.19283628290596,30.0836820083682,58.07179676972449,477.3020920502092,334.1114644351464,38.18416736401674,33.411146443514646,23.86510460251046,5.229903810567666,372.17041496761624,4.510491404553616,1.3364458577405856,True
2024-07-11 10:15:00,6.880996998956315,12.121752285801744,1019.6157056080646,48.5511112605664,42.951056516295154,28.22981333293569,30.085774058577407,58.07179676972449,477.4346443514645,334.2042510460251,38.19477154811715,33.420425104602515,23.871732217573225,5.240755286845429,372.80211815352635,4.504098990909174,1.3368170041841003,True
2024-07-11 10:30:00,6.893933982822018,12.14142135623731,1018.4775906502256,48.5,42.80901699437495,28.25980762113533,30.08786610878661,58.07179676972449,477.5671966527196,334.2970376569037,38.20537573221757,33.42970376569038,23.87835983263598,5.247487373415291,372.86434285706724,4.5045976178834275,1.3371881506276146,True
2024-07-11 10:45:00,6.908685785648692,12.158670668058248,1016.6293922460508,48.5511112605664,42.58778525229248,28.281907786235774,30.089958158995817,58.07179676972449,477.6997489539749,334.3898242677824,38.21597991631799,33.438982426778246,23.884987447698748,5.249984882409556,372.36485840194416,4.511891976813776,1.3375592970711296,True
2024-07-11 11:00:00,6.925,12.173205080756889,1014.142135623731,48.70096189432334,42.30901699437495,28.29544232590366,29.127326389615103,57.27259338968746,472.0439583376906,330.43077083638343,37.76351666701525,33.043077083638345,23.60219791688453,5.248205080756889,371.3279142365897,4.470923240141551,1.3217230833455338,True
2024-07-11 11:15:00,6.942597485145237,12.184775906502257,1011.111404660392,48.93933982822018,42.0,28.3,29.12941843982431,57.27259338968746,472.1765106389458,330.523557447262,37.77412085111566,33.052355744726206,23.60882553194729,5.2421784213570195,369.7930809399187,4.490740561441121,1.3220942297890481,True
2024-07-11 11:30:00,6.961177143234622,12.193185165257814,1007.653668647302,49.25,41.69098300562505,28.29544232590366,29.131510490033516,57.27259338968746,472.3090629402012,330.6163440581408,37.78472503521609,33.06163440581408,23.615453147010054,5.232008022023193,367.81349996004866,4.516177286970475,1.322465376232563,True
2024-07-11 11:45:00,6.980421071166992,12.198288972274762,1003.9018064403226,49.61177143234622,41.41221474770752,28.281907786235774,29.13360254024272,57.27259338968746,472.44161524145625,330.7091306690194,37.7953292193165,33.07091306690194,23.62208076207281,5.21786790110777,365.45363784884046,4.546615462866089,1.3228365226760774,True
2024-07-11 12:00:00,7.0,12.2,1000.0,50.0,41.19098300562505,28.25980762113533,28.10041841004184,57.0,466.36251046025103,326.4537573221757,37.30900083682008,32.64537573221757,23.318125523012554,5.199999999999999,362.78666666666663,4.521105928062506,1.3058150292887027,True
2024-07-11 12:15:00,7.019578928833008,12.198288972274762,996.0981935596776,50.38822856765378,41.048943483704846,28.22981333293569,28.102510460251047,57.0,466.4950627615063,326.5465439330544,37.319605020920505,32.65465439330544,23.32475313807532,5.178710043441754,359.8916094790953,4.558770175572869,1.3061861757322177,True
2024-07-11 12:30:00,7.038822856765378,12.193185165257814,992.3463313526984,50.75,41.0,28.19283628290596,28.10460251046025,57.0,466.62761506276144,326.639330543933,37.330209205020914,32.663933054393304,23.331380753138077,5.154362308492436,356.85039732095436,4.598928106838244,1.306557322175732,True
2024-07-11 12:45:00,7.057402514854763,12.184775906502258,988.888595339608,51.06066017177982,41.048943483704846,28.15,28.106694560669457,57.0,466.7601673640168,326.73211715481176,37.340813389121344,32.67321171548118,23.338008368200843,5.127373391647495,353.7449813901136,4.640618510454226,1.306928468619247,True
2024-07-11 13:00:00,7.075,12.173205080756889,985.857864376269,51.29903810567666,41.19098300562505,28.1026060429977,27.073510430468577,57.27259338968745,460.6810625828115,322.47674380796803,36.85448500662492,32.24767438079681,23.03405312914057,5.098205080756888,350.65463214765714,4.620544400569879,1.2899069752318721,True
2024-07-11 13:15:00,7.091314214351308,12.158670668058248,983.3706077539492,51.4488887394336,41.41221474770753,28.05209445330008,27.075602480677784,57.27259338968745,460.8136148840667,322.5695304188467,36.865089190725335,32.25695304188467,23.040680744203332,5.06735645370694,347.65353683216784,4.661771884488717,1.2902781216753867,True
2024-07-11 13:30:00,7.106066017177982,12.14142135623731,981.5224093497744,51.5,41.69098300562505,28.0,27.077694530886987,57.27259338968745,460.94616718532194,322.66231702972533,36.87569337482576,32.26623170297254,23.047308359266097,5.035355339059327,344.80878067846066,4.70158464874629,1.2906492681189012,True
2024-07-11 13:45:00,7.119003001043685,12.121752285801744,980.3842943919354,51.4488887394336,42.0,27.94790554669992,27.079786581096197,57.27259338968745,461.0787194865771,322.7551036406039,36.88629755892617,32.2755103640604,23.05393597432885,5.002749284758059,342.1787673359135,4.739083810078634,1.2910204145624158,True
2024-07-11 14:00:00,7.129903810567666,12.1,980.0,51.29903810567666,42.30901699437495,27.8973939570023,26.11715481171548,58.071796769724486,455.4229288702929,318.796050209205,36.43383430962343,31.879605020920504,22.771146443514645,4.970096189432334,339.81210326640786,4.7135532414544175,1.2751842008368202,True
2024-07-11 14:15:00,7.138581929876693,12.076536686473018,980.3842943919354,51.06066017177982,42.58778525229247,27.85,26.119246861924687,58.071796769724486,455.55548117154814,318.88883682008367,36.44443849372385,31.888883682008373,22.777774058577407,4.937954756596325,337.7469418506661,4.7437546540058335,1.2755553472803347,True
2024-07-11 14:30:00,7.14488887394336,12.051763809020503,981.5224093497744,50.75,42.80901699437495,27.80716371709404,26.12133891213389,58.071796769724486,455.68803347280334,318.9816234309623,36.45504267782427,31.898162343096235,22.78440167364017,4.906874935077143,336.01075780715934,4.769653281885791,1.2759264937238493,True
2024-07-11 14:45:00,7.148716729206072,12.02610523844401,983.3706077539492,50.38822856765378,42.951056516295154,27.77018666706431,26.123430962343097,58.071796769724486,455.8205857740586,319.074410041841,36.46564686192469,31.907441004184104,22.79102928870293,4.877388509237939,334.62050306343184,4.790863038848133,1.276297640167364,True
2024-07-11 15:00:00,7.15,12.0,985.857864376269,50.00000000000001,43.0,27.74019237886467,25.297095887806112,59.34314575050762,450.98257532683664,315.68780272878564,36.07860602614693,31.568780272878566,22.549128766341838,4.85,333.5830824725575,4.754754664619321,1.2627512109151426,True
2024-07-11 15:15:00,7.148716729206072,11.97389476155599,988.888595339608,49.61177143234622,42.951056516295154,27.718092213764223,25.29918793801532,59.34314575050762,451.115127628092,315.78058933966435,36.08921021024736,31.57805893396644,22.5557563814046,4.825178032349918,332.8960820442924,4.765967487886815,1.2631223573586574,True
2024-07-11 15:30:00,7.14488887394336,11.948236190979497,992.346331352698,49.25,42.80901699437495,27.70455767409634,25.30127998822452,59.34314575050762,451.2476799293471,315.87337595054294,36.09981439434777,31.5873375950543,22.56238399646736,4.8033473170361365,332.54868322522395,4.772348141389773,1.2634935038021717,True
2024-07-11 15:45:00,7.138581929876693,11.923463313526982,996.0981935596774,48.93933982822018,42.58778525229247,27.7,25.30337203843373,59.34314575050762,451.3802322306024,315.9661625614217,36.1104185784482,31.596616256142173,22.56901161153012,4.784881383650289,332.5227031216448,4.774122975219173,1.2638646502456867,True
2024-07-11 16:00:00,7.129903810567666,11.9,1000.0,48.70096189432334,42.30901699437495,27.70455767409634,24.669789598251366,61.0,447.6987375895082,313.38911631265574,35.81589900716066,31.338911631265574,22.38493687947541,4.770096189432334,332.7937108160625,4.731328774937604,1.253556465250623,True
2024-07-11 16:15:00,7.119003001043685,11.878247714198256,1003.9018064403224,48.5511112605664,42.0,27.718092213764223,24.671881648460573,61.0,447.8312898907634,313.48190292353434,35.826503191261075,31.34819029235344,22.391564494538173,4.759244713154571,333.3321821861269,4.7250842574400735,1.2539276116941374,True
2024-07-11 16:30:00,7.106066017177982,11.85857864376269,1007.6536686473016,48.5,41.69098300562505,27.74019237886467,24.673973698669776,61.0,447.9638421920187,313.5746895344131,35.8371073753615,31.357468953441312,22.398192109600934,4.752512626584709,334.1046679268062,4.715554687594126,1.2542987581376523,True
2024-07-11 16:45:00,7.091314214351308,11.841329331941752,1011.111404660392,48.5511112605664,41.41221474770753,27.770186667064305,24.676065748878983,61.0,448.09639449327386,313.6674761452917,35.84771155946191,31.36674761452917,22.404819724663696,4.750015117590444,335.0749599992168,4.703290927607744,1.2546699045811667,True
2024-07-11 17:00:00,7.075,11.826794919243111,1014.142135623731,48.70096189432334,41.19098300562505,27.80716371709404,24.278556109069665,62.92944763917984,445.831336654418,312.08193565809256,35.66650693235344,31.208193565809264,22.291566832720903,4.751794919243111,336.20524905023314,4.6637844454930315,1.2483277426323702,True
2024-07-11 17:15:00,7.057402514854764,11.815224093497743,1016.6293922460508,48.93933982822018,41.048943483704846,27.85,24.280648159278872,62.92944763917984,445.9638889556732,312.1747222689712,35.67711111645386,31.21747222689713,22.29819444778366,4.75782157864298,337.4572685664545,4.647862540107745,1.2486988890758848,True
2024-07-11 17:30:00,7.038822856765378,11.806814834742186,1018.4775906502256,49.25,41.0,27.8973939570023,24.282740209488075,62.92944763917984,446.0964412569285,312.2675088798499,35.68771530055428,31.226750887984995,22.304822062846423,4.767991977976807,338.79342037540005,4.630908068291805,1.2490700355193995,True
2024-07-11 17:45:00,7.019578928833008,11.801711027725238,1019.6157056080646,49.611771432346224,41.048943483704846,27.94790554669992,24.28483225969728,62.92944763917984,446.2289935581837,312.3602954907286,35.6983194846547,31.236029549072864,22.311449677909188,4.78213209889223,340.17787097059966,4.61343169050455,1.2494411819629145,True
2024-07-11 18:00:00,7.0,11.8,1020.0,50.0,41.19098300562505,28.0,24.15062761506276,65.0,445.5437656903766,311.8806359832636,35.64350125523013,31.18806359832636,22.27718828451883,4.800000000000001,341.5776000000001,4.587471262556602,1.2475225439330544,True
2024-07-11 18:15:00,6.980421071166992,11.801711027725238,1019.6157056080646,50.388228567653776,41.41221474770752,28.05209445330008,24.152719665271967,65.0,445.67631799163183,311.9734225941423,35.65410543933055,31.19734225941423,22.283815899581597,4.821289956558246,342.9633725789054,4.570294485356299,1.2478936903765692,True
2024-07-11 18:30:00,6.961177143234622,11.806814834742186,1018.4775906502256,50.75,41.69098300562505,28.1026060429977,24.15481171548117,65.0,445.808870292887,312.06620920502087,35.66470962343096,31.206620920502093,22.290443514644352,4.845637691507564,344.31059762445574,4.553765720944274,1.2482648368200835,True
2024-07-11 18:45:00,6.942597485145236,11.815224093497743,1016.6293922460508,51.06066017177982,42.0,28.15,24.156903765690377,65.0,445.94142259414224,312.1589958158996,35.67531380753138,31.21589958158996,22.297071129707117,4.872626608352507,345.60002699131286,4.538124597145999,1.2486359832635983,True
2024-07-11 19:00:00,6.925,11.826794919243111,1014.142135623731,51.29903810567666,42.30901699437494,28.19283628290596,24.295292510743305,67.07055236082016,446.8917550644599,312.82422854512185,35.75134040515679,31.282422854512195,22.344587753223,4.901794919243112,346.8182464995355,4.531821259190325,1.2512969141804875,True
2024-07-11 19:15:00,6.908685785648692,11.841329331941752,1011.111404660392,51.4488887394336,42.58778525229248,28.22981333293569,24.297384560952512,67.07055236082016,447.0243073657151,312.9170151560005,35.761944589257205,31.291701515600057,22.351215368285757,4.93264354629306,347.95791130091516,4.518317986009491,1.251668060624002,True
2024-07-11 19:30:00,6.893933982822018,11.85857864376269,1007.653668647302,51.5,42.80901699437495,28.25980762113533,24.299476611161715,67.07055236082016,447.1568596669703,313.00980176687915,35.77254877335762,31.30098017668792,22.357842983348515,4.964644660940673,349.01768520080134,4.505934060458675,1.2520392070675166,True
2024-07-11 19:45:00,6.880996998956315,11.878247714198256,1003.9018064403226,51.448888739433606,42.951056516295154,28.281907786235774,24.30156866137092,67.07055236082016,447.2894119682255,313.10258837775785,35.78315295745804,31.31025883777579,22.36447059841128,4.997250715241941,350.0018566472651,4.494595762895195,1.2524103535110314,True
2024-07-11 20:00:00,6.870096189432334,11.9,1000.0,51.29903810567666,43.0,28.29544232590366,24.70326240159865,69.0,449.8195744095919,314.8737020867144,35.98556595276735,31.48737020867144,22.4909787204796,5.029903810567666,350.91962251727085,4.5081988628911,1.2594948083468576,True
2024-07-11 20:15:00,6.861418070123307,11.923463313526982,996.0981935596776,51.06066017177982,42.951056516295154,28.3,24.705354451807853,69.0,449.9521267108472,314.966488697593,35.996170136867775,31.496648869759305,22.49760633554236,5.062045243403675,351.78405329173313,4.498446176949652,1.259865954790372,True
2024-07-11 20:30:00,6.85511112605664,11.948236190979497,992.3463313526984,50.75000000000001,42.80901699437495,28.29544232590366,24.70744650201706,69.0,450.0846790121023,315.0592753084716,36.006774320968184,31.505927530847163,22.50423395060512,5.093125064922857,352.61077787033105,4.489221304141974,1.2602371012338864,True
2024-07-11 20:45:00,6.851283270793928,11.97389476155599,988.888595339608,50.388228567653776,42.58778525229247,28.281907786235774,24.709538552226263,69.0,450.2172313133576,315.1520619193503,36.017378505068606,31.515206191935032,22.51086156566788,5.122611490762061,353.416450890883,4.480306444529251,1.2606082476774012,True
2024-07-11 21:00:00,6.85,12.0,985.857864376269,50.0,42.30901699437495,28.25980762113533,25.347305092827032,70.65685424949238,454.1638305569622,317.9146813898735,36.333106444556975,31.791468138987355,22.70819152784811,5.15,354.2170875739529,4.509365155161679,1.271658725559494,True
2024-07-11 21:15:00,6.851283270793928,12.02610523844401,983.3706077539492,49.61177143234622,42.0,28.22981333293569,25.349397143036235,70.65685424949238,454.2963828582174,318.00746800075217,36.34371062865739,31.80074680007522,22.71481914291087,5.174821967650082,355.02636847547757,4.50039918266722,1.2720298720030088,True
2024-07-11 21:30:00,6.85511112605664,12.051763809020503,981.5224093497744,49.25,41.69098300562506,28.19283628290596,25.35148919324544,70.65685424949238,454.4289351594727,318.1002546116309,36.35431481275781,31.810025461163093,22.72144675797364,5.1966526829638635,355.85402708778105,4.491242035492322,1.2724010184465235,True
2024-07-11 21:45:00,6.861418070123307,12.076536686473018,980.3842943919354,48.93933982822018,41.41221474770753,28.15,25.353581243454645,70.65685424949238,454.5614874607279,318.19304122250946,36.36491899685823,31.81930412225095,22.728074373036392,5.215118616349711,356.704435517084,4.4818415254127455,1.2727721648900379,True
2024-07-11 22:00:00,6.870096189432334,12.1,980.0,48.70096189432334,41.19098300562506,28.102606042997703,26.184100418410043,71.9282032302755,459.6646025104602,321.7652217573222,36.77316820083682,32.176522175732224,22.98323012552301,5.229903810567666,357.575496733592,4.521116300745154,1.2870608870292888,True
2024-07-11 22:15:00,6.880996998956315,12.121752285801744,980.3842943919354,48.5511112605664,41.048943483704846,28.05209445330008,26.186192468619247,71.9282032302755,459.7971548117154,321.8580083682008,36.78377238493724,32.185800836820086,22.989857740585773,5.240755286845429,358.45793620430584,4.511286904668002,1.287432033472803,True
2024-07-11 22:30:00,6.893933982822018,12.14142135623731,981.5224093497744,48.5,41.0,28.0,26.188284518828453,71.9282032302755,459.92970711297073,321.9507949790795,36.79437656903766,32.195079497907955,22.996485355648534,5.247487373415291,359.3350619801464,4.5015723514497745,1.2878031799163179,True
2024-07-11 22:45:00,6.908685785648692,12.158670668058248,983.3706077539492,48.5511112605664,41.048943483704846,27.94790554669992,26.190376569037657,71.9282032302755,460.06225941422593,322.04358158995814,36.80498075313808,32.20435815899582,23.0031129707113,5.249984882409556,360.18303219026916,4.492268712716851,1.2881743263598326,True
2024-07-11 23:00:00,6.925,12.173205080756889,985.857864376269,48.70096189432334,41.19098300562505,27.8973939570023,27.157192438836777,72.72740661031254,465.9831546330206,326.1882082431144,37.27865237064165,32.61882082431145,23.299157731651032,5.248205080756889,360.9716346983548,4.540142762779257,1.3047528329724576,True
2024-07-11 23:15:00,6.942597485145236,12.184775906502257,988.888595339608,48.93933982822018,41.41221474770752,27.85,27.15928448904598,72.72740661031254,466.1157069342759,326.2809948539931,37.28925655474207,32.62809948539931,23.305785346713797,5.24217842135702,361.66554812009736,4.532720768701697,1.3051239794159724,True
