timestamp,outdoor_temp,outdoor_rh,chw_flow_lpm,chw_supply_temp,chw_return_temp,cw_supply_temp,cw_return_temp,chwp_freq,cwp_freq,ct_freq,ch_kw,chwp_kw,cwp_kw,ct_kw,total_power,chw_delta_t,q_delivered_kw,system_kw_per_rt,chiller_plr,is_steady
2024-07-01 07:45:00,29.93560880612571,82.09004028159849,425.94510152984066,7.161856483546096,8.248944957995008,25.915391901142232,26.823013785814243,51.11341218358088,55.99026627471719,44.43445984261973,103.73584718305656,9.273466990465533,15.033343328859464,3.0462618222012936,133.08891932458286,1.0870884744489118,32.30475807432938,14.489312323205649,0.41494338873222625,False
2024-07-01 08:00:00,30.437307403616497,81.65736601811751,431.79710407361574,7.0117549647096515,8.188648315301704,26.22689568109776,27.47524592931649,51.81565248883389,56.56866307368692,46.01881511362747,113.2793529164739,9.66096307148014,15.504070048766046,3.3838710833729513,143.82825712009304,1.176893350592052,35.45396470843585,14.267628019920933,0.4531174116658956,False
2024-07-01 08:15:00,29.882654628503413,80.19531124132664,438.67674368523694,6.987853653480177,8.443818534689226,26.012082496374553,27.176518725547673,52.641209242228435,56.38799257035354,45.553623394911014,141.64315024443977,10.130131409394794,15.355992056763617,3.2822850401244343,172.41155875072263,1.4559648812090495,44.559825792917344,13.60803013333756,0.5665726009777591,False
2024-07-01 08:30:00,29.877162056753463,81.99229808681842,429.8209764032734,7.1657264605314115,8.72163324487937,25.84717862325492,27.139974324424987,51.57851716839281,56.62542733311792,46.256597892897034,147.5334787277829,9.528928433873554,15.55078993334991,3.4365967562918005,178.04979385129815,1.5559067843479593,46.65725180644132,13.421303242909062,0.5901339149111315,False
2024-07-01 08:45:00,30.277764757082934,77.09359261668054,434.4359680915423,7.061794808999811,8.670512140026531,26.15667306626858,27.981938120504577,52.13231617098508,56.79931104583718,47.418082401601914,153.35872222184437,9.839172380301786,15.694489036570657,3.702026074700613,184.59440971341743,1.6087173310267202,48.758853886395414,13.314885138086328,0.6134348888873775,False
2024-07-01 09:00:00,30.590075056330367,79.83662414312747,432.85786556206045,7.04847127053516,8.923425623148399,26.435739277677992,28.008582226759067,51.942943867447255,56.91571560644538,48.49159174968286,177.13246289847376,9.732338077065576,15.791179825359222,3.959194457140177,208.61517525803873,1.8749543526132388,56.621841031102655,12.957889712195994,0.708529851593895,False
2024-07-01 09:15:00,30.205428470770176,75.40540387206093,438.4696216025315,6.921509811050924,9.196566432348735,25.89673746241312,27.742832577230953,52.61635459230378,57.34206650200706,48.44913784553543,216.54111328024865,10.11578929909528,16.148716021291506,3.9488048528612145,248.75442345349663,2.2750566212978116,69.59526502683319,12.570816519609956,0.8661644531209947,False
2024-07-01 09:30:00,30.414463088152033,77.19284030457372,444.6606312789707,6.92262910995084,9.023381697875164,26.426067429241904,28.384475113445955,53.35927575347649,57.36986386863253,49.46142966825606,201.67775482502716,10.550360188971124,16.17221235385602,4.201530381792401,234.6018577496467,2.1007525879243243,65.17057624007025,12.66054071190177,0.8067110193001087,False
2024-07-01 09:45:00,31.240900623870036,77.76784380167415,437.95430121235773,6.961811195722532,9.538053227347673,26.948045712236254,29.081853714138624,52.55451614548293,57.64975440631504,49.81443795509287,242.28529274384945,10.08016483552626,16.410067284258503,4.29213344668627,275.06765831032044,2.5762420316251404,78.71607504496718,12.289903348518768,0.9691411709753978,False
2024-07-01 10:00:00,31.98246178170802,72.32733610870794,443.7495169103581,7.041759632654006,9.76486897112835,27.51170392486693,29.823965476159152,53.24994202924297,57.60110489594621,50.919777491352285,258.1044317810028,10.485639582390467,16.368557919764104,4.584236385532103,291.5428656686895,2.7231093384743428,84.3045367684754,12.16252763920292,1.0324177271240111,False
2024-07-01 10:15:00,32.381027246671856,77.288664890987,440.9470542099001,7.035958162134014,9.895973993735954,27.735274321956105,30.477564304966126,52.913646505188005,58.53574319636184,51.28360891494008,267.95652488844536,10.288228062953626,17.178347642815,4.683205888181479,302.1063064823955,2.86001583160194,87.98382861931306,12.076172366808747,1.0718260995537814,False
2024-07-01 10:30:00,31.33142125719003,71.84735354776586,445.8249901823883,6.911234292943379,9.820825108119609,26.83617037425218,29.734099849386126,53.498998821886595,58.01406196457663,51.63710156766985,274.20235334753943,10.633456826021677,16.7231390439036,4.78071752039553,308.3396667378602,2.9095908151762293,90.49910816020717,11.982776736289242,1.0968094133901578,False
2024-07-01 10:45:00,31.51357613723713,75.16410209969506,439.9037752394884,7.1060537370973655,10.25945929834087,27.050326034034793,29.898095889955687,52.7884530287386,58.072413447423216,52.57197865175033,291.76855729172456,10.215374985642464,16.773651027683112,5.045108154356601,325.8026914594068,3.1534055612435044,96.77997195169621,11.839723062067398,1.1670742291668983,False
2024-07-01 11:00:00,32.10119638235972,66.74015274078246,443.09352035891794,7.040955229511665,10.42328189545666,27.659997941103143,31.059294919120138,53.17122244307016,58.43689335730958,52.56465450357962,313.6973777714199,10.439205414609631,17.09146683135977,5.0429998464932035,348.2710498638825,3.382326665944994,104.55839841902126,11.714690554675201,1.2547895110856795,False
2024-07-01 11:15:00,32.56044615406467,71.86140671209385,451.8025047072576,6.868256554635688,10.369847401401955,27.866151381907347,31.18075832535095,54.21630056487091,58.41651622842432,54.762853629810046,329.6079603310112,11.066929637686227,17.07359352023849,5.702505648956288,365.4509891378922,3.501590846766267,110.37278629852368,11.645000293112638,1.3184318413240448,False
2024-07-01 11:30:00,33.07882127167757,73.7544216967772,448.4520921092393,7.041235407413318,10.54720176170186,28.18749906893717,31.35354686407207,53.81425105310872,58.45700044569539,54.59676706098461,326.12756118249786,10.822545224757372,17.109115505433184,5.650778610644487,361.7100005233329,3.5059663542885424,109.69119606366705,11.597412713981063,1.3045102447299914,False
2024-07-01 11:45:00,32.96876129430826,68.37712778620302,448.1187490082965,7.09529456423836,11.463610004605457,27.99728096953249,31.250154230091507,53.77424988099558,58.75671001970608,54.638935363859574,404.35084217994256,10.798429338808967,17.37362278661297,5.663882014641059,440.1867763200055,4.3683154403670965,136.56992791700247,11.335854942079981,1.6174033687197702,False
2024-07-01 12:00:00,33.55064830788359,73.03618834159984,451.4099387104054,7.089689618364718,11.066168340900612,28.499755819062152,32.3043734117712,54.16919264524865,59.17990304083144,55.61889969979821,369.34033551450693,11.03810691253228,17.751731690629953,5.97413030956218,406.10430442723134,3.9764787225358944,125.23270267912241,11.404919067586967,1.4773613420580278,False
2024-07-01 12:15:00,33.98047444082041,71.00625546666926,454.2452804321648,7.024729262741252,11.039870628688895,28.86263445513065,32.09261599878641,54.50943365185978,58.84460460353591,56.636959866599106,373.9230265898868,11.247409754488425,17.45170745834063,6.308226994909873,410.93037079762576,4.015141365947644,127.24456399880216,11.357987081545227,1.4956921063595472,False
2024-07-01 12:30:00,34.1721090998254,69.09372822916491,457.30024550498626,7.031259336925401,11.188913681161337,28.916363309107876,32.299992459756446,54.87602946059835,59.08667565368376,56.753997300326,388.5191729095888,11.475868144741682,17.667969715427184,6.347414766041028,426.01042553579873,4.157654344235936,132.6471088485307,11.295222938633993,1.5540766916383553,False
2024-07-01 12:45:00,32.97354815107002,68.9482019742938,454.01747733836055,6.876209866183534,10.978136247539558,28.19841831025185,32.17010655422886,54.48209728060327,59.342182476738415,57.84126088377174,379.4383026708571,11.230496579191062,17.898165570980982,6.719249489920861,417.2862143109501,4.101926381356024,129.92969128985735,11.29530595479969,1.5177532106834286,False
2024-07-01 13:00:00,35.24610459139897,64.46331709543591,451.18766885714354,7.103562124666531,11.434124417238923,29.50592140469637,33.746073119876975,54.14252026285722,58.95506349987218,57.454363722101014,397.0586084501575,11.021809771003667,17.5501693558928,6.585315254656078,434.2159028317101,4.330562292572393,136.31683225586747,11.202852244928044,1.58823443380063,False
2024-07-01 13:15:00,34.01684063825203,66.60877378326423,457.593016797474,6.887962922320375,11.390475337749365,28.943154438376045,32.79334684430802,54.91116201569688,59.21916209961669,56.94383223100247,417.7544006544032,11.497923389045363,17.78708382884781,6.411321946260654,455.450729818557,4.50251241542899,143.74153583158264,11.143753317403442,1.6710176026176127,False
2024-07-01 13:30:00,34.451930718510106,66.49839735264554,452.8263098009859,6.848915953457755,11.17462491456137,29.224839582177264,33.55306075999497,54.339157176118306,59.55035310670005,57.13403960984163,396.4391837382113,11.142334754077346,18.08718581493496,6.4757832908636415,434.14448759808727,4.325708961103615,136.65858570297556,11.172998425441975,1.5857567349528452,False
2024-07-01 13:45:00,35.19515740309071,66.92912634464454,453.9830315155841,7.088000994637233,11.642357416793686,29.70562236881267,33.656155199816936,54.477963781870095,59.69575741017152,57.773890831150744,417.85677382226817,11.227940635650413,18.22000021385402,6.695798281946072,456.0005129537186,4.554356422156453,144.24959733444953,11.117908359493365,1.6714270952890726,False
2024-07-01 14:00:00,35.209035898041314,65.59110245567196,451.6980037680461,7.0355207837903215,10.923800153156597,29.64243749564664,33.258251743601676,54.20376045216553,59.348426057615185,58.34679280720542,354.5813300858371,11.059252143297115,17.903815535178552,6.896972252470059,392.4413700167828,3.888279369366275,122.53315217297744,11.264023440779546,1.4183253203433486,False
2024-07-01 14:15:00,34.53062285389084,65.77206232812539,451.6825515782591,6.957156432154807,10.948763431479954,28.9177735414558,32.925039886366676,54.20190618939109,59.6508404782979,58.66717446425911,363.76409295036734,11.058117200377222,18.1789032790478,7.011210863000719,402.0123242927931,3.991606999325146,125.78506058334843,11.240423449181247,1.4550563718014693,False
2024-07-01 14:30:00,33.97632421384465,69.44873432166857,458.98047524681914,6.904008664743854,11.122167242079366,29.1484811700152,33.178917479609915,55.077657029618294,59.76496880796659,57.913989824376614,390.5396763822946,11.602828684962272,18.28344664683942,6.744627495829203,429.1705792099255,4.218158577335512,135.07192442778486,11.174734745770893,1.5621587055291783,False
2024-07-01 14:45:00,34.66202657954329,64.5505601016718,454.5335501241598,7.095332992865769,11.788187172602472,29.156253040236276,33.207578738210415,54.54402601489917,59.52195792362339,57.85155042088227,430.3697548287838,11.268836583889652,18.061324804618188,6.722836043833725,468.4227522611255,4.6928541797367025,148.8164630140269,11.070299524234063,1.7214790193151353,False
2024-07-01 15:00:00,34.54595120510583,65.76678409906584,457.4015435310221,7.1184319340259234,11.396336682937124,28.756035258834313,32.82458161259952,54.88818522372266,59.57953214216962,58.081531412862454,395.0380863169852,11.483496001882356,18.11378642691108,6.803332368165998,433.43870111394466,4.2779047489112,136.51384841125991,11.166661328199782,1.5801523452679407,False
2024-07-01 15:15:00,34.401330933661086,63.928389450844755,449.80588316634305,6.937347872660078,11.332390398300678,28.90161511804681,32.900649649606414,53.97670597996117,59.32396169686135,57.70903439496951,399.529658408021,10.920854986326567,17.881683952089265,6.673273662906045,437.0054710093429,4.3950425256406,137.92283853950516,11.14353690668592,1.598118633632084,False
2024-07-01 15:30:00,35.79116078908826,66.2243006494152,449.8416232547988,6.850711819489969,11.381156784412834,30.153946654398972,33.60042572974248,53.98099479057585,59.51108460221404,58.137330230173255,412.46596838890423,10.923458398275452,18.051428420663143,6.8229590570114365,450.2638142648542,4.530444964922865,142.18326089546647,11.137582756199008,1.6498638735556168,False
2024-07-01 15:45:00,34.672845041881324,64.23719406668111,453.2912440081598,6.868588788496189,11.3535850954345,29.476766919951473,33.637829909511154,54.39494928097918,59.488335545010614,56.15667842932064,412.2172352304927,11.176690796912505,18.03073499748648,6.149102728996081,449.57376375388776,4.484996306938311,141.8362999778379,11.147716962226735,1.6488689409219708,False
2024-07-01 16:00:00,34.834346045108674,64.34942301699161,451.1900116054794,6.986048173550444,11.385315889195727,29.64608228963599,33.285915522638,54.14280139265753,59.421514739938026,56.71795921321815,403.3601341537442,11.02198146093908,17.970043667487797,6.335330852557714,440.6874901347288,4.3992677156452835,138.48025096537435,11.192194497043324,1.6134405366149767,False
2024-07-01 16:15:00,35.71913321830095,66.50611182820421,453.7262931672108,6.863712729913366,10.719805443230308,30.12167425212551,33.7415157973918,54.44715518006529,59.470235462813314,56.363133700475395,356.4693139646577,11.208902393000358,18.014281763716706,6.217172334766473,393.90967045614127,3.8560927133169427,122.0645032188853,11.349575629779883,1.4258772558586308,False
2024-07-01 16:30:00,34.05412524197552,65.16208699399213,448.247462223726,6.925710428182775,11.362058453449423,28.979522690725982,32.56828082394176,53.78969546684712,58.91385503328277,56.920353482282614,406.35544976344016,10.807736915145147,17.513393371176104,6.403394779050582,443.079974828812,4.436348025266648,138.73671966378862,11.23215450999065,1.6254217990537607,False
2024-07-01 16:45:00,33.94326315516148,65.07493738919145,457.25017680750415,6.998508246306118,11.469318596785405,29.001680605490705,32.5066492955566,54.8700212169005,58.95148231441786,55.23895152056571,419.1129457785305,11.472099162313665,17.546971330663464,5.852531938700061,455.98454821020766,4.470810350479287,142.62251923397628,11.244350924866142,1.676451783114122,False
2024-07-01 17:00:00,35.10185574774835,66.3569007140039,455.0187540785557,7.049703057514843,10.792458663083751,29.555391257368708,33.41816677762563,54.60225048942668,58.89854454221083,55.321907878355645,350.41099608359957,11.30496278033246,17.499742814356335,5.878939077299769,387.09464075558816,3.7427556055689086,118.81430720774581,11.458315783106713,1.4016439843343982,False
2024-07-01 17:15:00,34.972449178249306,62.34065912251229,447.88579933172053,6.991289954973739,10.802123772505109,29.762381185256498,33.114826751307206,53.746295919806464,58.79440903916175,54.91211155366408,352.5644741488968,10.781597752068098,17.407085630374173,5.749259937262246,388.5024174686013,3.8108338175313694,119.079026918864,11.474421966582408,1.4102578965955872,False
2024-07-01 17:30:00,34.56299590617969,68.0163967599489,446.55648700606105,6.88612871735105,10.75314023568167,29.07163734404148,32.353438905032924,53.58677844072732,58.60043403591333,54.564734541678455,358.1917449418738,10.68588396349258,17.23536461690623,5.640838324487508,393.75383184676014,3.86701151833062,120.47580640024324,11.494691490209934,1.4327669797674953,False
2024-07-01 17:45:00,34.322350026552556,66.90954912666162,439.7469964319271,6.950192589091929,10.479240572015666,28.68459230912006,32.17512418692612,52.76963957183125,58.71951557480624,53.89964066121867,323.328586976942,10.204456800687776,17.34064987443326,5.437072470729744,358.31076612279276,3.5290479829237364,108.27007029433099,11.639218123975347,1.293314347907768,False
2024-07-01 18:00:00,34.45596062061367,66.52258825669546,438.23180557404805,6.764899530479499,9.589320236187424,29.228180847395635,32.389308449959636,52.587816668885765,58.42003927653447,53.52588992615588,259.0796016003927,10.099338497321252,17.076682786237235,5.324749754237535,293.58037263818875,2.824420705707925,86.3537604261197,11.956887175190108,1.036318406401571,False
2024-07-01 18:15:00,34.747436819300944,65.98400802558912,441.0801284041286,7.122999163640222,10.253411305769308,29.565217390384262,32.36708269290343,52.92961540849543,58.425622256677194,52.79127295865472,290.4156268329495,10.297545582168825,17.081579114288374,5.108506086057129,324.9032576154638,3.130412142129086,96.3312033349946,11.862041762936006,1.161662507331798,False
2024-07-01 18:30:00,34.53871863344095,67.8845327495031,443.9496772281609,7.043445443306495,10.292283352074486,28.828510050189056,31.150641323644436,53.273961267379306,57.5899715432822,51.203741758896264,304.88540896907136,10.499835129978804,16.359068429566005,4.661359602079587,338.40567213069573,3.2488379087679915,100.6258964079331,11.82769834972448,1.2195416358762854,False
2024-07-01 18:45:00,33.92640558308286,66.10937582037954,445.469794063804,6.893400329670219,9.797596256878268,28.63858263815477,31.517324750804256,53.45637528765648,58.150692503771474,51.51457008817523,274.8866364832649,10.608061518632187,16.8415729302778,4.746765220506784,309.0830361526817,2.9041959272080495,90.25933861529155,12.043574158927157,1.0995465459330596,False
2024-07-01 19:00:00,34.141131551273396,71.1274789519742,443.4074634546316,7.090695023630919,9.858988637791263,28.992677537234435,31.586034783916343,53.208895614555786,57.8129902618345,51.043505989024595,262.1848776090531,10.461410472401775,16.549858165768565,4.617734962106985,295.8138812093304,2.7682936141603447,85.6373309904456,12.14864368355067,1.0487395104362125,False
2024-07-01 19:15:00,33.23043604383886,70.6026326739165,432.9954441688333,6.936650632090441,9.632974260388233,28.042856173689813,30.42257365096166,51.959453300259995,57.54847799459165,50.66111734998523,250.70727659358815,9.741620942672707,16.323733795967943,4.514730225905669,283.2873615581345,2.696323628297792,81.45229359639379,12.23196556670161,1.0028291063743526,False
2024-07-01 19:30:00,34.41560517217729,67.43827123915345,437.8538669442574,7.198893689863703,9.332495429290972,28.963363757985004,31.07826324591253,52.542464033310885,57.248454646145184,50.19467846990209,201.69584736615585,10.0732314968809,16.069755940935416,4.391172946476357,234.2300077504485,2.1336017394272693,65.17642270207597,12.639339551111762,0.8067833894646234,False
2024-07-01 19:45:00,33.1040669790613,71.16830619538045,439.0052229103274,6.946418600898269,9.101223436501057,28.15719781670709,29.929617737159376,52.68062674923929,57.00555190419826,48.86881072703557,205.3460127396894,10.152904647531592,15.86607275047607,4.052311505934476,237.41730164363153,2.1548048356027873,65.99721393473456,12.651998472335366,0.8213840509587576,False
2024-07-01 20:00:00,33.84232031779548,71.42667782445052,422.67675839788274,6.971357258837316,8.816634567251926,28.748520568179707,30.47625552435881,50.72121100774593,56.83466965677104,47.97746025054205,170.22845519294498,9.061630520158143,15.723817606786374,3.8345929999340127,200.8484963198235,1.8452773084146097,54.414918480694645,12.981442980704466,0.6809138207717799,False
2024-07-01 20:15:00,34.02011304697105,70.66171853497475,427.2851330168352,6.890335345123978,8.985649896067725,28.772072131175022,30.4881318814046,51.27421596202022,56.65997558480457,46.5813807018552,196.45811717290803,9.361266146764049,15.579270802346665,3.509494642011401,226.90814876403013,2.0953145509437476,62.46187038630483,12.776369876014288,0.7858324686916321,False
2024-07-01 20:30:00,33.309461954085045,71.89158247833582,426.6657897015037,7.169884291134498,8.739491586187484,28.065936304097715,29.17784086988496,51.19989476418044,56.51356463066591,46.49962623750635,147.74004697517162,9.320618082884764,15.458810802968436,3.491048629015006,178.01052449003984,1.5696072950529851,46.72257871946977,13.399581782299684,0.5909601879006865,False
2024-07-01 20:45:00,33.17612521194206,69.60669366156016,433.38052331097657,6.930915369795295,8.541766101562395,27.93517554119155,29.183689684175953,52.00566279731719,56.492922903254666,45.11752901102179,154.8191771610881,9.767634834341202,15.441877875938347,3.1889185808899976,185.21760845225768,1.6108507317670995,48.70490067324454,13.374636225968834,0.6192767086443525,False
2024-07-01 21:00:00,32.009061285750604,71.6297141631488,427.51380589409257,7.054478697365617,8.521656771010901,27.102209949502953,28.405996672262212,51.30165670729111,56.22842415107381,44.55895618233653,139.81922716463245,9.376303975169684,15.225996088421349,3.0719386516886864,169.49346587991218,1.4671780736452842,43.7603660140148,13.622110000376596,0.5592769086585299,False
2024-07-01 21:15:00,32.167833414956,74.70217756103752,425.0027316926451,6.828552711719052,8.046699319148436,27.365140895978765,28.52620335810284,51.000327803117415,55.81613707199848,44.65115085292147,115.98494480726356,9.21205262945596,14.893518415971542,3.0910461076822413,145.1815619603733,1.218146607429384,36.11929418816258,14.136587242116532,0.4639397792290542,False
2024-07-01 21:30:00,31.79206537165483,70.93024113408251,426.59798837029433,6.858719848490985,7.785358951494988,27.188755277307266,28.5640055626568,51.19175860443532,55.8545258538137,43.44624016569294,88.99150003944298,9.316175379172035,14.924269595398526,2.8475024606200336,118.07944747463358,0.9266391030040033,27.578929188706415,15.05806893105719,0.3559660001577719,False
2024-07-01 21:45:00,31.71956706175157,75.21284343858574,427.78838820800814,6.967668667049752,7.839247323094938,27.167557425705994,27.37739693261308,51.33460658496097,56.22611278330626,42.815440044287094,84.33076701706086,9.394382136474512,15.224118491966852,2.725265058533864,113.67453270403608,0.8715786560451857,26.012587372649616,15.369225897937747,0.33732306806824347,False
2024-07-01 22:00:00,31.22914697955685,74.41537220722469,426.581333912129,7.137912800172891,7.369523797655855,27.088885489739873,27.50605701549043,51.18976006945549,55.7617735836397,42.58136269294078,22.44689265183833,9.315084306545508,14.850043070568626,2.680810891204152,51.29283092015661,0.23161099748296454,6.893011427923957,26.17098320994992,0.08978757060735332,False
2024-07-01 22:15:00,31.887318617008596,76.13776731842675,423.36216704754025,7.0246980870374705,7.907949575223174,27.08813171016611,27.53256937292702,50.80346004570483,55.51240609781232,41.68741905163349,85.31806445811199,9.105784807055876,14.6517038523849,2.51548965774147,113.59104277529424,0.8832514881857039,26.088216924418386,15.313415194228202,0.34127225783244797,False
2024-07-01 22:30:00,30.215012654459205,76.00177255234458,420.0558810198686,6.8024878535410735,7.1961682735948065,26.274463916870637,26.520105898311343,50.40670572238423,55.25688187581824,42.442990743020026,37.73272659500676,8.894109140457157,14.45030786483156,2.6547611210249182,65.73190472132039,0.39368042005373294,11.537158483689272,20.03778566721734,0.15093090638002704,False
2024-07-01 22:45:00,31.16766077078208,73.28074232124978,423.1378669650709,7.071877918376151,7.175792185621866,26.911800837283938,27.552909680514684,50.776544035808506,55.61869171660314,42.40708952867346,10.032851309132717,9.091319558095652,14.736022782537384,2.6480300766254357,38.508223726391186,0.10391426724571495,3.0676446162804067,44.14899370251502,0.040131405236530866,False
2024-07-01 23:00:00,31.0709857161009,73.57899022107726,423.05377145207547,7.0720108467457345,7.18089752095459,26.852631754576187,27.480605417677758,50.76645257424905,55.61632137443904,42.385304743349224,10.508172867775134,9.085930242281494,14.734141062754832,2.644009641776704,38.972253814588164,0.1088866742088559,3.2137957920352775,42.64907465670178,0.04203269147110054,False
2024-07-01 23:15:00,30.974310661419715,73.87723812090476,422.96967593908,7.072143775115317,7.186002856287316,26.793462671868433,27.408301154840835,50.7563611126896,55.61395103227494,42.36351995802499,10.98349442641755,9.080540926467336,14.732259342972279,2.6399892069279716,39.436283902785135,0.11385908117199861,3.3598886209341727,41.28035959940015,0.0439339777056702,False
2024-07-01 23:30:00,30.877635606738533,74.17548602073225,422.8855804260846,7.072276703484901,7.191108191620041,26.734293589160682,27.33599689200391,50.74626965113015,55.61158069011085,42.34173517270075,11.45881598505997,9.07515161065318,14.730377623189725,2.6359687720792397,39.90031399098211,0.11883148813513955,3.505923102976989,40.02637827028379,0.04583526394023987,False
2024-07-01 23:45:00,30.780960552057348,74.47373392055975,422.8014849130891,7.072409631854485,7.196213526952766,26.675124506452928,27.263692629166986,50.736178189570694,55.60921034794675,42.319950387376515,11.934137543702386,9.069762294839022,14.728495903407172,2.6319483372305075,40.364344079179084,0.12380389509828138,3.6518992381638027,38.873306427220015,0.047736550174809544,False
2024-07-02 00:00:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 00:15:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 00:30:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 00:45:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 01:00:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 01:15:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 01:30:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 01:45:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 02:00:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 02:15:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 02:30:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 02:45:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 03:00:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 03:15:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 03:30:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 03:45:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 04:00:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 04:15:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 04:30:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 04:45:00,,,,,,,,,,,,,,,,,,,,False
2024-07-02 05:00:00,,,,,,,,,,,,,,,,,,,,False
