ts,OA_Temp,OA_RH,CHW_Flow,CHW_Supply_Temp,CHW_Return_Temp,CW_Supply_Temp,CW_Return_Temp,CHWP_Hz,CWP_Hz,CT_Hz,CH_kW,CHWP_kW,CWP_kW,CT_kW,Total_kW
,29.18669318291865,84.08806127495086,418.6903696144505,6.929045041203672,7.347272458547956,25.45053949521417,25.96143735962027,50.24284435373406,55.80108262176345,41.46057750297442,0.0,0.0,0.0,0.0,2.0
,27.923185222380315,85.58146368951624,413.1746607727188,6.991674689364694,7.302015633931266,24.35197714280932,24.859262502605272,49.58095929272625,55.3654342926375,41.25294273659959,0.0,0.0,0.0,0.0,2.0
,28.465388553101665,85.78933569056558,424.64116613184336,7.129821047065116,7.680092650138341,24.764048724707116,25.60786976368488,50.9569399358212,55.48406287930955,41.57811217818236,0.0,0.0,0.0,0.0,2.0
,28.94527987462944,85.75474196740701,425.7718862130429,7.147447450120661,7.45296615791779,25.56462947019903,25.342578744350508,51.09262634556514,55.55527488838441,41.31834524652379,0.0,0.0,0.0,0.0,2.0
,28.419534491113875,86.40962581653784,423.6622325968453,6.951467362566574,7.713506691847084,25.013940321350457,25.846543652216333,50.83946791162144,55.12131099162804,42.13331122850364,0.0,0.0,0.0,0.0,2.0
,27.120643974186255,81.20954583858952,422.0141414283868,7.193723316653661,7.43058739731128,24.032862678230728,24.613041507028157,50.64169697140641,55.62748149505013,42.78240785028604,0.0,0.0,0.0,0.0,2.0
,28.170448591095656,82.62058257030482,418.1270447124994,6.892988602098629,7.317771310084497,24.89000709824001,25.179734668493342,50.175245365499926,55.91523244718351,41.613818466319366,0.0,0.0,0.0,0.0,2.0
,28.39226211195982,83.58840589475503,417.2136050642585,6.98214468524086,7.574376065821387,24.91804484497119,25.51019228235217,50.06563260771102,55.87852472657824,41.683050458923205,0.0,0.0,0.0,0.0,2.0
,28.27027291048891,82.65325743029432,425.3735767953176,7.044132035664751,7.351941531755036,25.049955955907222,25.373864306912385,51.04482921543811,55.42056847754792,41.56930712880276,0.0,0.0,0.0,0.0,2.0
,27.71333655203124,82.7116532197349,422.4815891235577,7.043551060902805,7.661719739034162,24.119696754088665,24.54316436940531,50.69779069482692,55.812112510615854,41.92891703846497,0.0,0.0,0.0,0.0,2.0
,28.59901575389668,80.01703620108299,421.7418039526607,7.0056219120396905,7.585411715028959,25.04694828557786,25.612736502926506,50.60901647431928,55.49244284307751,41.60159607928949,0.0,0.0,0.0,0.0,2.0
,28.594636673567315,83.41276115537786,418.6170767163588,7.103521226249341,7.249770844754523,24.94621240626967,25.64367648070576,50.23404920596305,55.18736608059287,41.76074960592901,0.0,0.0,0.0,0.0,2.0
,28.537401740631942,81.72338636309249,414.4585890247402,7.265596258813192,7.953838083005563,25.02356673399327,25.20206487778553,49.73503068296883,55.28465600231578,41.23307438332375,0.0,0.0,0.0,0.0,2.0
,27.9167300270168,82.50762213843403,415.19383980580216,7.145711239665582,7.412101421220924,24.34758823452593,24.870309194802477,49.82326077669626,55.46429401258376,41.87692577220179,0.0,0.0,0.0,0.0,2.0
,27.801521783531783,83.87743250870089,416.7228173041505,6.791634337590213,7.460565659250037,24.209700348469056,24.50867400582384,50.00673807649806,55.50443906691025,41.16700021211246,0.0,0.0,0.0,0.0,2.0
,28.25699549288485,83.50787712704499,428.06919724124026,6.92107740640661,7.387754201772978,24.492194617900907,24.810427154309664,51.36830366894883,55.34476106835975,41.43573308343606,0.0,0.0,0.0,0.0,2.0
,28.33770648392504,84.75129808516213,413.1819561627159,6.989810388510128,7.490841328795,24.682259905319263,25.231187292688222,49.58183473952591,55.6455240421278,42.04575709525693,0.0,0.0,0.0,0.0,2.0
,28.670612177453204,85.71009151444775,425.279823782238,6.843107904713576,7.229701498022566,25.03683677675044,25.86926437787066,51.03357885386856,55.69572044242045,42.03563586675399,0.0,0.0,0.0,0.0,2.0
,28.56622735003838,82.59636081988377,421.941876455172,7.016152163110818,7.251468714479532,24.571545472453483,24.60951814260972,50.63302517462064,55.48856227226448,41.96699801764819,0.0,0.0,0.0,0.0,2.0
,27.7619131782882,84.17892053119193,421.8232581361268,7.018514798102901,7.367725030262954,24.464374856188023,24.615929047844165,50.61879097633521,55.69859887276363,41.6334562263746,0.0,0.0,0.0,0.0,2.0
,27.95247870807792,85.71510095582214,424.7262555662481,6.791805117646151,6.912113393194714,24.308807874055567,24.49880866303648,50.967150667949774,55.72535411676072,41.24428210816202,0.0,0.0,0.0,0.0,2.0
,28.24630297983576,87.36715529053015,426.2948578495575,6.987219817106946,7.386462154916688,24.75616473376297,25.27950748690012,51.1553829419469,55.36343997077371,41.832929619805405,0.0,0.0,0.0,0.0,2.0
,27.771764900733608,84.15034385023715,419.3947518025448,7.105642528375098,7.62270652242568,24.394414585249454,25.016421081497704,50.32737021630537,55.39857581524644,41.66665043082951,0.0,0.0,0.0,0.0,2.0
,27.62284840004078,86.03006206896124,418.12735299365926,7.030204270968602,7.4871276061298815,24.14496216134124,24.74743557472169,50.17528235923911,55.85678812741788,41.28225710060408,0.0,0.0,0.0,0.0,2.0
,28.23615666415829,79.89355741375819,420.648986200333,7.0154095111076185,7.392319372566598,24.39528227073982,24.967344456164422,50.477878344039965,55.388073766155166,41.57084628888124,0.0,0.0,0.0,0.0,2.0
,28.240058142300256,87.89335055937599,424.0826640021328,6.84271288367515,7.069452492589237,24.57791760764956,25.207551594321465,50.88991968025594,55.45525324886776,41.33966184451717,0.0,0.0,0.0,0.0,2.0
,28.15163025508052,84.9082339749793,422.5470767638012,6.918579349858001,7.589406963028606,24.933177287365037,25.381440974375952,50.705649211656144,55.59128437217508,42.07174010077615,0.0,0.0,0.0,0.0,2.0
,27.693134557898848,85.723288753269,418.2715986056616,6.873494037819155,7.670916384555674,24.30923851828719,25.07495954204072,50.19259183267939,55.729582209246246,41.51715182783953,0.0,0.0,0.0,0.0,2.0
,27.989459473706983,84.22253595993011,422.87166317058734,6.966577184184872,7.58908050864839,24.706119831672424,25.310250684986563,50.74459958047048,55.392731893918096,41.98887948689144,0.0,0.0,0.0,0.0,2.0
,27.905321445644468,81.86388529538776,418.1950633557323,6.85599101535584,7.382895074270718,24.81035680589376,25.175243660104066,50.18340760268788,55.56274141187351,41.95888846186495,0.0,0.0,0.0,0.0,2.0
,27.830221929772662,87.81428844639828,408.89843302196647,7.105539468803976,7.555969024114398,24.646591612849576,25.22148010261575,49.06781196263598,55.70159795872972,42.436863931461104,0.0,0.0,0.0,0.0,2.0
,27.858115293483444,83.46318378732764,410.5427272466661,7.170042026923483,7.817339899662824,24.329952113193468,25.007804822393805,49.26512726959994,55.39000053214666,41.87509310192859,0.0,0.0,0.0,0.0,2.0
,28.216421700399888,87.04005423690609,417.02107819878137,7.058472190771883,7.5321717142348925,24.538375579556316,24.74307367103837,50.04252938385376,55.44438940982452,41.278948722081225,0.0,0.0,0.0,0.0,2.0
,28.699233153636776,86.0652093925394,422.4858263776026,7.058299591407644,7.733042005230966,25.116876604156964,25.54321926301272,50.69829916531232,55.44283921917162,42.36285297653348,0.0,0.0,0.0,0.0,2.0
,28.470840538900948,86.32061217794704,420.2084023824691,7.033027376512051,7.115295928724324,24.79959657494896,25.4446057418651,50.42500828589629,55.38480206991448,41.94317000498471,0.0,0.0,0.0,0.0,2.0
,28.21221790911127,84.51496139176407,420.12137502081697,7.049408588181595,7.523452683836645,24.739412667951623,25.24883251418995,50.41456500249804,55.68091568918568,42.00089349535688,0.0,0.0,0.0,0.0,2.0
,28.57889771855803,84.06575333726985,420.3488237235004,6.850654535429159,7.476847096866307,24.910865571541045,25.276575222169352,50.44185884682004,55.540293268972846,42.33604077083766,0.0,0.0,0.0,0.0,2.0
,27.37011372515576,84.78727797584992,423.4564284305458,6.97204402327776,7.005647087813368,24.20062338408005,24.706359392470706,50.8147714116655,55.3361207673556,42.19040867805364,0.0,0.0,0.0,0.0,2.0
,28.44877614842779,84.84848294042612,426.9118713006871,6.912514898100089,7.493275434671667,24.75546222979316,25.329079936185376,51.22942455608245,55.67898880986285,42.354105722827214,0.0,0.0,0.0,0.0,2.0
,28.406563711393257,84.15028799074041,417.8992415473749,6.921246362413864,7.610709250979329,24.90018480926733,25.35965588902576,50.147908985684985,55.51497385268896,41.869832639058885,0.0,0.0,0.0,0.0,2.0
,28.3882407266726,82.92657633790527,413.32187873220056,7.09347463483045,7.245582627391962,24.768921954443044,25.658434583984427,49.59862544786407,55.202304047033465,41.48909924965516,0.0,0.0,0.0,0.0,2.0
,27.265208986389908,84.91201728175317,418.1436704423056,7.109534369471045,7.673284402676894,24.13968454254709,24.853410508921456,50.17724045307666,55.58924662736652,42.335965653113625,0.0,0.0,0.0,0.0,2.0
,28.66158855026918,84.35803623294089,421.9393208960154,7.033258581899102,7.872742400404538,24.984959915144827,25.17023124913845,50.63271850752184,55.58804542314975,41.37857660639866,0.0,0.0,0.0,0.0,2.0
,28.44910843762282,84.81944083681164,414.3432299519792,7.002189052760719,7.528210311006769,24.816374415935805,25.44666397295976,49.72118759423751,55.38754888221053,41.63469814819056,0.0,0.0,0.0,0.0,2.0
,28.338721424576256,84.18269903756224,421.4312529405374,6.9913731256068194,7.421675492779197,25.14638472192988,25.721876026429378,50.57175035286448,55.538010374130494,41.98825398212741,0.0,0.0,0.0,0.0,2.0
,28.782687796928894,84.69765799234739,418.2618736888746,7.007685192678667,7.630097490196549,25.15543391889973,25.880027529165847,50.19142484266496,55.32639887361439,42.138590668005264,0.0,0.0,0.0,0.0,2.0
,28.45191740964064,86.98800502470759,423.9443749151149,7.063859892410001,7.10311958601786,24.772324342461488,25.13065310070119,50.87332498981379,55.81659679346437,41.272630449277685,0.0,0.0,0.0,0.0,2.0
,28.32149355113483,84.55963407239545,423.6415209175963,7.030089165939661,7.47846442738117,24.554035710300568,24.919035454633924,50.83698251011156,55.72242825848421,42.23465691317051,0.0,0.0,0.0,0.0,2.0
,28.91449016366653,85.14592130960926,425.66359847137625,6.932098106105793,7.374661353747141,25.081487744719528,25.41574697005544,51.07963181656515,55.56868761683853,41.61391694238257,0.0,0.0,0.0,0.0,2.0
,27.833136659201337,85.53801780201346,416.6485456033463,6.906977001435928,7.453045619066097,24.40051452526607,24.55342550729064,49.99782547240156,55.6903581065945,41.492084110966125,0.0,0.0,0.0,0.0,2.0
,28.501972827803943,84.16868586070684,427.3071349563613,7.059111233023534,7.618754576856199,25.165413429112235,25.47004934197516,51.27685619476336,55.35715775879486,42.20736852867677,54.56558193018133,9.36271232357855,14.529120592890632,2.610792409236129,83.06820725588663
,29.599883750297696,83.2495359615018,427.2922323274983,7.020331807838728,7.381442263607184,25.603605340738287,26.12808072070204,51.2750678792998,55.1150518009374,42.1391168195821,35.207271165956264,9.361732764736338,14.339322653208043,2.598147480600701,63.50647406450135
,28.22060920949632,81.0988612766517,413.1584205644514,7.181360378751579,7.35457239997015,24.51239717706446,25.16458608231113,49.57901046773417,55.51350625037525,42.62513725718951,16.329088467431976,8.463131161323105,14.652574978145626,2.689087188782521,44.13388179568323
,28.56905955856612,82.62350030391612,426.3674730394901,7.151855445807406,7.908022068040551,25.209205599232536,25.41562131924539,51.164096764738815,55.24891066363096,41.192991477919264,73.56459914803676,9.301081348575527,14.444055076913314,2.427043209501707,101.7367787830273
,27.939174031068,83.59192878498658,418.3476197900037,6.941211200174728,7.552002144982636,24.28164215141273,24.79563695655052,50.20171437480044,55.69488758674429,43.080678755146735,58.303844968676,8.78603953623937,14.796669463355718,2.7762279600305395,86.66278192830161
,27.667731466316788,86.48702683568375,418.92106932409257,7.012785343016771,7.70826831575605,24.376732834343954,24.69197467634725,50.27052831889111,55.79570827544226,41.49142169129987,66.479234371455,8.8222194462605,14.877171244946965,2.4801757702958747,94.65880083295832
,28.88024620010369,82.27361462356491,423.5822631737483,7.0823981861269765,7.632934932891049,25.486734291466167,26.06100235046217,50.8298715808498,55.66178403934352,41.72705403490932,53.20977010472907,9.119993847508056,14.770300911915587,2.522671408173073,81.62273627232578
,28.8387091411988,87.12510891754724,421.6917205466998,6.845593631384392,7.040761890305936,25.04630341380968,25.121033734714462,50.603006465603976,55.45815952572145,41.48630268851058,18.778961257110907,8.998424324648873,14.60879299675332,2.479257908733568,46.86543648724667
,28.868281141975096,82.1595520929375,423.4113969290296,7.030192503588323,7.47518580522093,25.283470980818564,25.390276429654307,50.809367631483546,55.3405326392974,42.20827580757752,42.991571585034016,9.108961724155634,14.516034164315297,2.6109607756518107,71.22752824915675
,29.073643310697857,79.60786052777351,424.6785470258826,7.08576039350254,7.72345880398659,25.05959179743816,25.397250659199777,50.96142564310591,55.42571462906332,41.849234064413054,61.79028926457233,9.19098832617028,14.58316808191086,2.5448960857011382,90.1093417583546
,28.696908969114624,80.65422262429672,424.08247078385233,6.848257059386075,7.430965736262949,24.83857265095975,25.5299069659505,50.88989649406228,55.376235168168975,41.70247236288611,56.30423150826349,9.152341374587234,14.544147024474254,2.518215668958185,84.51893557628317
,28.69000419861174,82.67882632630837,421.3195605049752,7.144185409954262,7.819746817074615,25.261238359902567,25.902206478955243,50.558347260597024,55.64026047242832,42.14984885204678,64.75884975160812,8.974620921505373,14.75317318322898,2.600133082615461,93.08677693895794
,29.07919458892909,84.15084136874384,423.0713150270481,6.877379596214692,7.391843122118476,25.752439657671346,26.405069452675093,50.76855780324577,55.366482986997454,42.8564000336422,49.44966741702936,9.087030532045071,14.536464368953052,2.733094032223579,77.80625635025106
,29.101735737496288,78.76066194553488,421.7251409046845,6.826295138324982,7.326421704042977,25.37092572463304,25.981954974966577,50.60701690856214,55.5241311945152,42.730974976678176,47.84830444339305,9.000563952120933,14.660989827060655,2.709167883015332,76.21902610558996
,30.011108001892342,77.91502543849671,425.7517608981021,7.0933375644539725,8.134648305076574,25.79147585362876,26.610568350734024,51.09021130777225,55.82103885003067,43.0876068275126,100.42586600581768,9.260844770482038,14.897442610838414,2.777567562984174,129.3617209501223
,29.244214402379978,85.61626542979144,424.5490723402545,6.989602848121029,8.059819050265824,25.917051241528977,26.4560837389688,50.94588868083054,55.98126795085973,42.17319408175035,102.76610345582723,9.182584528292695,15.026096364605154,2.604455826240263,131.57924017496535
,29.017799179685312,80.87944154110374,423.467747502343,6.975599743793578,7.879916090682574,25.45564191704276,26.14396449299741,50.81612970028116,56.14881979003654,44.196637916155744,86.48150702171344,9.11259906270022,15.161419822652348,2.9976105761936074,115.7531364832596
,29.127550902370203,78.37110310088285,416.9816855995322,7.035131152759199,8.052132709000858,25.41403120087292,25.972298916713537,50.03780227194387,55.78296724739084,43.8394120747007,95.61893208326131,8.700259128150245,14.866981903443945,2.9255105995879904,124.11168371444352
,29.42450226514388,81.10982308483788,422.460075887631,6.906572346170571,8.078613929477928,25.651559847981005,26.723150676327823,50.69520910651571,55.988770632724034,43.479593103503625,111.46738026119552,9.047701504139752,15.03213862487446,2.854065433591036,140.40128582380078
,29.36745875909048,80.49641261730049,428.9053501214474,6.909150268129968,7.820868291942839,25.340425148540103,26.154279160419524,51.46864201457369,55.58033003278885,43.520742310143845,87.89138585240164,9.468161058476827,14.70555233362365,2.862176391138921,116.92727563564102
,29.90625680041026,80.6769962158313,417.64252544668574,6.98148053551405,7.931532743646968,25.98987673110583,26.851540899593545,50.117103053602285,56.22569814234195,44.36458759781222,89.03760142959877,8.741689685877809,15.22378168245035,3.0319138615955845,118.03498665952252
,29.93560880612571,82.09004028159849,425.9451015298407,7.161856483546096,8.248944957995008,25.915391901142232,26.823013785814243,51.11341218358088,55.99026627471719,44.43445984261973,103.73584718305656,9.273466990465533,15.033343328859464,3.0462618222012936,133.08891932458286
,29.48750685142736,79.74213937552675,425.8367601913977,6.913475144882567,7.94011520334115,25.78079623165426,27.123419348185426,51.10041122296772,55.89683704500269,44.667704175743445,97.78072308902144,9.266392527395858,14.958211809644537,3.094485171696733,127.09981259775856
,30.29806195249082,81.69907830393001,429.4220539938264,7.060685013065548,8.677188531081201,25.99961973426727,27.196306089663807,51.53064647925917,56.11095822141442,44.98860771329138,154.9984271998039,9.502421285421008,15.13077012333591,3.161660047834483,184.7932786563953
,30.437307403616494,81.65736601811751,431.7971040736157,7.011754964709652,8.188648315301704,26.22689568109776,27.47524592931649,51.81565248883389,56.56866307368692,46.01881511362747,113.2793529164739,9.66096307148014,15.504070048766046,3.3838710833729517,143.82825712009304
,30.40184359056931,80.64620968715272,427.6294978510322,7.066419906103234,7.924223306950833,26.501298682999657,28.06640393167855,51.31553974212387,56.12600033543559,45.57595552150714,81.63014922730346,9.383918161105989,15.142942066017891,3.2871147116262662,111.4441241660536
,30.294619046749222,77.00127916099159,427.2842730954848,7.063030686919533,8.459263923620062,26.20908492860227,27.48719937367289,51.27411277145817,56.3477324852942,45.74372210277419,132.53338819894225,9.361209627574846,15.323123769659947,3.3235484267452127,162.54127002292228
,29.882654628503413,80.19531124132664,438.67674368523694,6.987853653480177,8.443818534689226,26.012082496374557,27.176518725547677,52.64120924222844,56.38799257035354,45.55362339491101,141.64315024443977,10.130131409394794,15.355992056763617,3.2822850401244343,172.41155875072263
,30.35012718256871,-10.0,430.6747676057007,7.052128535918243,8.90427164269896,25.96884077811446,27.283397465885333,51.68097211268408,56.04783072781458,45.78787202919773,176.5909635257276,9.58582574996598,15.079759050716229,3.3331809672931167,206.58972929370293
,29.763412154980465,80.46750353859905,430.9914231762766,7.085632652221972,8.748963295052427,25.69587516469535,27.302327016021163,51.71897078115319,500.0,47.06408482217344,158.42779101703286,9.606985365247183,15.21414870441134,3.6197315780422255,188.8686566647336
,29.877162056753463,81.99229808681842,429.8209764032734,7.165726460531412,8.72163324487937,25.84717862325492,27.139974324424987,51.57851716839281,56.62542733311792,46.25659789289704,147.5334787277829,9.528928433873554,15.55078993334991,3.4365967562918005,178.04979385129815
,30.337350514328527,78.90157171721165,433.5583246989007,6.899231123068975,8.707875121271233,25.900305376230037,27.84318541578593,52.02699896386808,56.59013008394098,46.75421329050487,172.68368064229196,9.779661759017388,15.521727475938045,3.548703978956744,203.5337738562041
,30.585562104229616,81.57229238191974,426.1677529923693,7.116565289089142,8.68876086368166,26.422334782081748,27.948572197195624,51.14013035908432,56.83650867397685,46.46408927606476,147.28738244286032,9.288016967415995,15.725343997647473,3.4830507278342493,177.78379413575803
,30.27776475708293,77.09359261668054,434.4359680915424,7.061794808999811,8.670512140026531,26.15667306626858,27.981938120504577,52.13231617098508,56.79931104583718,47.41808240160192,153.35872222184437,9.839172380301786,15.694489036570657,3.702026074700613,184.59440971341743
,30.5636919467068,79.08892827303792,434.1324718250868,6.919652163821322,8.894577564529019,26.278159248100916,27.84021948138525,52.09589661901042,56.9776764734826,48.11014223965244,187.8009555673661,9.818565892812025,15.84280883866857,3.8664948404761543,219.3288251393228
,30.38254082359453,77.97226448148147,434.751716592032,7.044169762280133,8.67949603334885,26.45079706703064,28.18398699668188,52.17020599104384,57.24150565630006,47.68467923143582,155.44978768541156,9.860641337681468,16.063904865089704,3.764819062887778,187.1391529510705
,30.590075056330367,79.83662414312747,432.85786556206045,7.04847127053516,8.923425623148399,26.435739277677992,28.008582226759067,51.942943867447255,56.91571560644538,48.49159174968286,177.13246289847376,9.732338077065576,15.791179825359222,3.959194457140177,208.61517525803876
,30.14002014532824,78.04089811340339,436.5125799514125,6.946922177998856,8.602227386547177,25.774175416039316,27.80460248056907,52.38150959416949,57.28375330609156,48.45707752015716,157.41761114013397,9.98094215898956,16.09949948663515,3.950746519849163,189.44879930560785
,31.39059932605209,76.23259162672034,438.5658768305935,7.0700989700214505,8.991208534464514,26.80280008168905,28.66848498521382,52.62790521967122,57.37191760790034,47.99506277993597,183.2233397665372,10.122452780383696,16.173949225498244,3.8388151890611626,215.35855696148028
,30.205428470770176,75.40540387206093,438.4696216025315,6.921509811050924,9.196566432348735,25.89673746241312,27.742832577230956,52.61635459230378,57.34206650200706,48.44913784553543,216.54111328024865,10.11578929909528,16.148716021291506,3.9488048528612154,248.75442345349663
,30.475037316715905,75.20141829656771,442.07126951882833,6.996510871371357,9.339622973310686,26.582476231119905,28.42166660767861,53.0485523422594,57.30016702598285,48.578159186280224,224.44438419019565,10.3671198276482,16.113342594892345,3.980436255352207,256.9052828680884
,31.427993273318325,74.9254334061048,436.0919082703728,6.983466486124804,9.437948445537248,26.69875004006446,29.03037504352941,52.33102899244473,57.53384806853212,49.08963396055524,231.5135225945047,9.952113747998034,16.311287542623273,4.107493582371974,263.884417467498
,30.414463088152036,77.19284030457372,444.6606312789708,6.92262910995084,9.023381697875164,26.426067429241904,28.384475113445955,53.35927575347649,57.36986386863253,49.46142966825606,201.6777548250272,10.550360188971124,16.17221235385602,4.201530381792401,234.6018577496467
,31.221448228052004,72.10582669125138,438.036719906757,7.041456216165757,9.455283799524498,26.682124779186037,28.883715586725558,52.564406388810845,57.60057499729229,49.34972920449519,227.8706348966157,10.085856870379097,16.368106178584945,4.173129231995159,260.4977271775749
,30.90743170470525,77.31938596193561,437.6119995289953,7.12384098669664,9.50682674816044,26.468272127876784,28.66881534959926,52.51343994347943,57.40383954283335,50.46260512954365,224.33713925871675,10.056547568376802,16.200961975087967,4.461865902658991,257.05651470484054
,31.24090062387004,77.76784380167415,437.9543012123577,6.961811195722532,9.538053227347673,26.948045712236254,29.081853714138624,52.55451614548293,57.64975440631504,49.81443795509287,242.28529274384945,10.08016483552626,16.410067284258503,4.29213344668627,275.06765831032044
,31.94761614660332,76.34644971404958,436.57398441560986,6.958873879645884,9.9240998750871,27.175285439998795,29.56978771154487,52.388878129873184,57.15134850454406,50.39380706131341,277.49231922213426,9.985154825366422,15.988120903253291,4.443641549765852,309.9092365005198
,31.567398701535875,76.94322346039402,436.6226556208868,7.012459361319984,9.943480728196064,27.30206125134474,29.45073956459024,52.394718674506414,57.73506193648343,50.43518362294167,273.83400520801763,9.988494765810836,16.48302378818509,4.4545960870510815,306.76011984906467
,31.98246178170802,72.32733610870794,443.7495169103581,7.041759632654006,9.76486897112835,27.51170392486693,29.823965476159152,53.24994202924297,57.60110489594621,50.919777491352285,258.1044317810028,10.485639582390467,16.368557919764104,4.584236385532103,291.5428656686895
,31.13190248085841,72.98513616506371,438.8311088922641,7.009939999208212,9.710187328886487,26.756764667869657,29.418440310638527,52.65973306707169,57.6639399390963,50.83596611626368,252.65494967256444,10.140829196644832,16.422184048743823,4.561637360420974,285.7796002783741
,31.78399553936044,74.87299586236853,440.8276414129182,7.044260030599017,9.655244002180098,27.72596167101897,30.16266923718855,52.899316969550185,57.956259759914666,51.26386660609972,244.98456226928403,10.279871866410756,16.673202623916307,4.677799382426831,278.61543614203794
,32.381027246671856,77.288664890987,440.9470542099001,7.035958162134014,9.895973993735954,27.735274321956105,30.477564304966126,52.913646505188005,58.53574319636184,51.28360891494008,267.95652488844536,10.288228062953626,17.178347642815,4.683205888181479,302.1063064823955
,32.267083230065104,69.94871088769703,437.6426798262353,7.021534880240305,9.93233487983156,27.73632173650736,30.49571005892676,52.51712157914823,57.76461183247879,51.61637711976199,270.2032890232614,10.058662863436496,16.50834571340454,4.774963635947531,303.54526123604995
